tweet_id,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_text
'382820878464983040',879819837,False,finalized,3,2/11/2016 07:50:44,not_related_or_irrelevant,1.0,,"RT @jadoon88: Guys, I need non-biased advice. Which is better: Nokia Asha or Aman ki Asha? #Pakistan #India"
'382820883040960512',879819838,False,finalized,3,2/11/2016 07:50:24,donation_needs_or_offers_or_volunteering_services,1.0,,RT @RadioPakistan: Nestle has provided 16 tons of water bottles in Awaran while 60 tons of nonfood items dispatched by PRCS #Earthquake httâ€¦
'382820885280747520',879819839,False,finalized,3,2/11/2016 08:53:11,donation_needs_or_offers_or_volunteering_services,1.0,,RT @OfficialMqm: Pic14: #KKF Send Relief Goods For #Balochistan Earthquake Victims #ReliefByKKF #MQM http://t.co/sX4WYNxTeJ
'382820886296145920',879819840,False,finalized,3,2/11/2016 08:43:34,donation_needs_or_offers_or_volunteering_services,0.6486,,"""UN ready to help with relief in #Balochistan quake-affected areas, but PK authorities refused it.""... http://t.co/E6EjmJ3nEA"
'382820893656764416',879819842,False,finalized,4,2/11/2016 07:35:13,not_related_or_irrelevant,0.7111,,Campus terror - Why #Pakistan is afraid of its universities by Khaled Ahmed. http://t.co/NK43Vd4fSH
'382820963861004288',879819846,False,finalized,4,2/11/2016 07:34:44,not_related_or_irrelevant,0.7442,,RT @thecapital15: Those who r firing on rescue teams' choppers..dey shw b arstd nd den dropd frm same choppers frm 1000 feet above..#Balochâ€¦
'382820983347761152',879819848,False,finalized,3,2/11/2016 09:36:26,donation_needs_or_offers_or_volunteering_services,1.0,,RT @HumanityRoad: #ReliefPK China #offer humanitarian aid to #Pakistan Red Crescent  http://t.co/rPwXEgtHsp #hmrd
'382821091774705666',879819853,False,finalized,3,2/11/2016 07:50:24,donation_needs_or_offers_or_volunteering_services,1.0,,"#Earthquake #Balochistan due to the nature of the injuries, #Orthopaedic #Surgeons and #Tetanus Immune Globulin are required in the area"
'382821133973991424',879819855,False,finalized,3,2/11/2016 07:37:44,sympathy_and_emotional_support,1.0,,RT @OfficialMqm: Pic8: Prayers held for #HyderabadMassacre 30th September1988 at Lal Qila Ground Azizabad #Karachi #Pakistan http://t.co/hKâ€¦
'382821174960717825',879819858,False,finalized,3,2/11/2016 09:02:35,donation_needs_or_offers_or_volunteering_services,0.6857,,RT @JuD_Cyberteam: Bamboos for tents under acquisition process. #JUDReleif #Earthquake #Awaran @FIFPakistan http://t.co/DaYsZS5h0c
'382821202982862848',879819859,False,finalized,3,2/11/2016 07:40:27,donation_needs_or_offers_or_volunteering_services,0.6757,,"RT @VeengasJ: Relief Work s unseen by #PMLN + #NGOs &amp; International communities, indeed all people should help #Balochistan. #earthquake #Pâ€¦"
'382821205574946816',879819860,False,finalized,3,2/11/2016 09:43:06,donation_needs_or_offers_or_volunteering_services,0.6579,,"Homeless #Baloch, Pakistan #Earthquake survivors await help http://t.co/TVtin5ICWw via @AJEnglish"
'382821252731109377',879819864,False,finalized,4,2/11/2016 09:12:29,sympathy_and_emotional_support,0.7542,,RT @GlowbyWarid: Our deep condolences to those who suffered any loss in yesterday's #earthquake. http://t.co/x2tSbEbfNw
'382821314299301888',879819868,False,finalized,3,2/11/2016 08:44:24,sympathy_and_emotional_support,1.0,,Allah aur Rasul Kay wastay Hamlay band kar dain. Wafaq al Madaris. What a state of helplessness .. Hopeless people #Pakistan
'382821327062589440',879819869,False,finalized,3,2/11/2016 07:40:26,donation_needs_or_offers_or_volunteering_services,1.0,,PTI sends 50 trucks of supplies to Balauchistan for our #earthquake affected people @PTIofficial
'382821366077992960',879819872,False,finalized,3,2/11/2016 07:59:28,donation_needs_or_offers_or_volunteering_services,1.0,,"RT @ammarawrites: #donations please RT @Senator_Baloch: Humanitarian Appeal: Disaster, Death &amp; Debris - Balochistan #Earthquake http://t.coâ€¦"
'382821401637695488',879819873,False,finalized,3,2/11/2016 08:02:03,sympathy_and_emotional_support,0.6571,,RT @OfficialMqm: Pic8: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/gebczrY2Wu
'382821410076639232',879819875,False,finalized,3,2/11/2016 07:35:13,donation_needs_or_offers_or_volunteering_services,0.6944,,@mmatalpur: #DGKhan students collecting donations 4 #Balochistan  #QuakeAffectedPeople near #PressClub removed by police&amp;agencies @BBC_WHYS
'382821473083064320',879819878,False,finalized,3,2/11/2016 07:52:35,donation_needs_or_offers_or_volunteering_services,0.6364,,Malik Riaz offers to reconstruct homes destroyed in earthquake http://t.co/HgYbz9CWeB  #Pakistan
'382821502250270720',879819879,False,finalized,3,2/11/2016 07:30:31,not_related_or_irrelevant,1.0,,"RT @husainhaqqani: In 1948, Suhrawardy said that slogans of 'Islam in danger' &amp; '#Pakistan in danger' will put our people in perpetual dangâ€¦"
'382821615341297664',879819883,False,finalized,3,2/11/2016 09:31:23,sympathy_and_emotional_support,1.0,,"RT @WaleedKBasyouni: Pray for your brothers &amp; sisters in #Pakistan. Many died, injured and lost their homes in the earthquake 2days ago"
'382821753694990336',879819890,False,finalized,3,2/11/2016 07:58:45,sympathy_and_emotional_support,0.6571,,"RT @UN_Spokesperson: Saddened by loss of life &amp; damage caused by earthquake in #Pakistan, #UNSG says @UN stands ready to lend assistance htâ€¦"
'382821812012216320',879819892,False,finalized,3,2/11/2016 07:28:11,not_related_or_irrelevant,0.6471,,RT @Tayytta: Talking to #TTP wont end the war. TTP/ #BLA are #CIA/RAW pawns only put in to damage #Pakistan. #PMLN #PTI needs to understandâ€¦
'382821963841806336',879819901,False,finalized,4,2/11/2016 07:33:50,donation_needs_or_offers_or_volunteering_services,1.0,,Salute #Pakarmy 4 deir such devotion always cums on front 2 help der country men #earthquake. Relief goods canb depositd at COD/DHA #Karachi
'382822006825451520',879819903,False,finalized,3,2/11/2016 09:31:23,donation_needs_or_offers_or_volunteering_services,1.0,,RT @OfficialMqm: Pic2: #KKF Send Relief Goods For #Balochistan Earthquake Victims #ReliefByKKF #MQM http://t.co/huIjeMVKgy
'382822064878800896',879819905,False,finalized,3,2/11/2016 07:58:06,not_related_or_irrelevant,1.0,,"Its Official #AbbottabadFalseFlag :  ""Every Single Word on Osama's Raid Was A Lie! ""Seymour Herch. http://t.co/Z1XHspbn37 #OBL #Pakistan"
'382822075297058816',879819907,False,finalized,3,2/11/2016 07:29:23,not_related_or_irrelevant,0.6389,,#Braekingnews And #BalochGenocide Today 2 more Baloch person have been killed by pakistani army 4m panjgur #Balochistan @un @Military_Indian
'382822142481825792',879819909,False,finalized,3,2/11/2016 09:17:52,not_related_or_irrelevant,0.6571,,"RT @DispatchDemon: #earthquake PRELIM: M3.5 18:36 9/26 19.3N 155.1W 18 km S of Fern Acres, Hawaii ISLAND OF HAWAII, HAWAII Z=7km hv"
'382822163742330881',879819911,False,finalized,3,2/11/2016 07:52:31,donation_needs_or_offers_or_volunteering_services,1.0,,RT @JuD_Official: Food being served at #Awaran for  #EarthQuake affected people by @FIFPakistan http://t.co/SCXItSThQe
'382822179752394752',879819912,False,finalized,3,2/11/2016 07:30:31,donation_needs_or_offers_or_volunteering_services,1.0,,#PakVotes Measures being taken to help quake victims in Balochistan - Associated Press of Pakistan: ... http://t.co/2oYr51XDH0 #Pakistan
'382822265273843712',879819917,False,finalized,3,2/11/2016 07:55:07,not_related_or_irrelevant,1.0,,Bombs kill four in capital of Iraq Kurdish region: ARBIL: Bombings killed four people in the c... http://t.co/LNxSaNMHQW #pakistan #news
'382822283267428353',879819919,False,finalized,3,2/11/2016 08:47:37,donation_needs_or_offers_or_volunteering_services,1.0,,RT @zarstardesigns: #parents its rally time! Help #savejapan and all devastated by #earthquake and #tsunami http://t.co/jF2fRRpZVL #prayforâ€¦
'382822305250148352',879819922,False,finalized,3,2/11/2016 09:29:52,donation_needs_or_offers_or_volunteering_services,1.0,,RT @AshrafMarri: @MSF_USA @UNICEF @UN #earthquake affected people of #Awaran #Balochistan. Need  your Help. http://t.co/GwFSDe6Yqb
'382822312401063936',879819923,False,finalized,3,2/11/2016 07:36:43,not_related_or_irrelevant,0.6571,,2013-09-29T01:31:00+0900 PGV:0.5 INT:2.3 http://t.co/zHQhUvygfy #Fukushima #earthquake #jishin
'382822317627150336',879819924,False,finalized,3,2/11/2016 09:29:52,donation_needs_or_offers_or_volunteering_services,0.6857,,RT @AliDayan: Anyone who prevents the #Pakistan Army or any state entity from providing earthquake relief is doing a dissservice to #Balochâ€¦
'382822351655546881',879819926,False,finalized,3,2/11/2016 07:51:40,donation_needs_or_offers_or_volunteering_services,1.0,,RT @VeengasJ: #Balochistan is looking for help.  #Awaran #Pakistan #earthquake
'382822369699840000',879819929,False,finalized,3,2/11/2016 09:47:48,not_related_or_irrelevant,1.0,,"RT @mollybruton_: Looooove #earthquake @missyoungunique , such a good song!!"
'382822369766961152',879819930,False,finalized,3,2/11/2016 09:31:08,sympathy_and_emotional_support,1.0,,RT @OfficialMqm: Pic11: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/rq72s03B5J
'382822435646484481',879819938,False,finalized,3,2/11/2016 09:24:17,donation_needs_or_offers_or_volunteering_services,0.6364,,RT @allaboutmqm: Video: #MQM Sends Relief Goods Worth Millions of Rupees to Quake-Affected People of #Balochistan #MQM #Pakistan http://t.câ€¦
'382822442785599488',879819939,False,finalized,5,2/11/2016 09:12:33,not_related_or_irrelevant,0.8,,"Rocket Attack at helicopter of Chairman NDMA, Maj. Gen. Saeed Aleem, near Mashkay, no casualty reported #Balochistan #earthquake"
'382822450658308096',879819944,False,finalized,3,2/11/2016 09:05:27,not_related_or_irrelevant,0.6579,,RT @pakaffairspk: #terrorism Deadly attacks spell gloom for Taliban talks: *PESHAWAR (AFP) - Three weeks afte... http://t.co/pbtZb5uLhI #paâ€¦
'382822453338075136',879819947,False,finalized,3,2/11/2016 08:56:15,donation_needs_or_offers_or_volunteering_services,1.0,,KKF sent relief goods for #Balochistan Earthquake victims #ReliefByKKF #MQM @nytimes http://t.co/UcWjxxWTsL
'382822497021734913',879819948,False,finalized,3,2/11/2016 09:23:21,not_related_or_irrelevant,0.6471,,RT @MsIntervention: Week of Islamic terrorism: #Kenya: 130+ killed; #Nigeria: 142+; #Pakistan 82; #Iraq; 100+; #Afghanistan: 40+. It's realâ€¦
'382822562331623424',879819952,False,finalized,3,2/11/2016 07:25:28,not_related_or_irrelevant,0.6857,,"RT @CapitalTV_News: Rocket attack on 3 Army Helicopters in Earthquake affected area in Awaran, #Balochistan - Sources. #CapitalTV"
'382822566240350208',879819953,False,finalized,3,2/11/2016 07:29:42,not_related_or_irrelevant,1.0,,RT @AlArabiya_Eng: Infographic: Deadly #violence in #Peshawar http://t.co/og75xCUxPI #Pakistan #bomb http://t.co/xZCEA2CK75
'382822621441581057',879819956,False,finalized,4,2/11/2016 07:35:13,donation_needs_or_offers_or_volunteering_services,1.0,,RT @allaboutmqm: News: #KKF Have Dispatched Three Trucks Loaded with Relief Goods for #Baluchistan #Earthquake Victims #ReliefByKKF http://â€¦
'382822678396018688',879819959,False,finalized,3,2/11/2016 07:33:57,donation_needs_or_offers_or_volunteering_services,1.0,,Donations for #Balochistan earthquake  affectees http://t.co/FWaBopDjvb
'382822699833102336',879819961,False,finalized,3,2/11/2016 07:33:56,donation_needs_or_offers_or_volunteering_services,1.0,,RT @Barifee: Victims of #Balochistan #Earthquake still waiting for aid &amp; relief. @ICRC @Oxfam @RedCross @StateDept @UN @BBCWorld http://t.câ€¦
'382822728778006529',879819964,False,finalized,5,2/11/2016 09:12:33,not_related_or_irrelevant,0.8178,,@Razi_Baig phr innocent Allah k bande #earthquake ajana haa
'382822764786089984',879819968,False,finalized,3,2/11/2016 08:44:24,donation_needs_or_offers_or_volunteering_services,1.0,,"RT @christian_aid: MT @CA_global: Christian Aid is sending Â£30,000 to our partner #muslimhandsuk to help survivors of recent earthquake in â€¦"
'382822840338489344',879819971,False,finalized,3,2/11/2016 08:53:11,donation_needs_or_offers_or_volunteering_services,0.3514,,RT @DBEWorld: #DBENEWS #Pakistan #struggles to #help #QuakeVictims; 271 #dead - #Dalbadi #Asia #EarthQuake #Victims  http://t.co/5ndzdlrhekâ€¦
'382822857799368704',879819974,False,finalized,3,2/11/2016 07:55:42,donation_needs_or_offers_or_volunteering_services,0.6970000000000001,,RT @Baloch4Sports: People of #Balochistan need your help. #Awaran #Earthquake http://t.co/4UixP1ZLpQ
'382822886056001536',879819979,False,finalized,3,2/11/2016 09:02:48,donation_needs_or_offers_or_volunteering_services,1.0,,From @BBCWorld: #Pakistan earthquake victims desperate for help http://t.co/O7oH47xjDU
'382822886446096384',879819980,False,finalized,3,2/11/2016 07:42:19,donation_needs_or_offers_or_volunteering_services,0.6842,,RT @Faiz_Baluch: #Balochistan Earthquake Rescue Operation -- Baloch Welfare Committe (BWC) APPEAL http://t.co/X2QswWKzdO #BalochistanEarthQâ€¦
'382822916418973696',879819983,False,finalized,3,2/11/2016 07:28:11,not_related_or_irrelevant,1.0,,RT @JuD_Cyberteam: #JUDReleif International Media Coverage in @adndotcom  #Earthquake http://t.co/myEJH9tFDG
'382822927441215488',879819986,False,finalized,3,2/11/2016 08:50:14,donation_needs_or_offers_or_volunteering_services,0.6747,,#CM #Balochistan appeals to help quake-affected people #earthquake  #Pakistan #Dunyatv
'382822929647808512',879819987,False,finalized,3,2/11/2016 07:55:07,sympathy_and_emotional_support,0.3341,,"What are we doing to save ourselves from #earthQuake ? Have we started praying 5 times? Being animal is not helping, we should realize that."
'382822978402385921',879819992,False,finalized,3,2/11/2016 07:30:31,not_related_or_irrelevant,0.6875,,Allah aur Rasul Kay wastay Hamlay band kar dain. Wafaq al Madaris. What a state of helplessness .. Hopeless people #Pakistan
'382823011025297408',879819994,False,finalized,3,2/11/2016 09:30:40,not_related_or_irrelevant,0.6944,,"Magnitude 1.5 #earthquake, 11.1 km SW of Scottys Castle, CA http://t.co/CXzti2YQ3D"
'382823025717940224',879819995,False,finalized,3,2/11/2016 09:04:48,not_related_or_irrelevant,0.6857,,Allah aur Rasul Kay wastay Hamlay band kar dain. Wafaq al Madaris. What a state of helplessness .. Hopeless people #Pakistan
'382823078025519104',879819999,False,finalized,3,2/11/2016 09:25:14,not_related_or_irrelevant,0.6486,,#NUST Congrats Nust dress code issue at top and #earthquake is out of list. Shame. We deserve such destructions
'382823092864966656',879820001,False,finalized,4,2/11/2016 09:22:31,not_related_or_irrelevant,1.0,,@preditor2000 what cud bA better way2 humilate a slave &amp; make fun of his helplessness &amp; show of power.#UN #Drone #Pakistan #Democracy #Egypt
'382823099097300993',879820003,False,finalized,3,2/11/2016 09:17:52,not_related_or_irrelevant,1.0,,"RT @Adil_Jawad: without visiting remote areas of Balochistan nobody can understand, why the separatists movements are popular #earthquake"
'382823138934812672',879820006,False,finalized,3,2/11/2016 09:47:48,donation_needs_or_offers_or_volunteering_services,1.0,,RT @JUDFaisalabad: Alhamdulillah great response from Citizens of Faisalabad for the Donations for #Earthquake effected region of #Awaran htâ€¦
'382823165795508224',879820008,False,finalized,3,2/11/2016 09:25:14,not_related_or_irrelevant,0.6757,,"#earthquake: M 1.9, Southern Alaska http://t.co/Svj1RQKzai"
'382823169301544960',879820009,False,finalized,3,2/11/2016 08:58:44,sympathy_and_emotional_support,1.0,,RT @PakistanLFC: Our thoughts are with those affected by the earthquake and we wish them safety in midst of aftershocks #Balochistan #Karacâ€¦
'382823181104742401',879820012,False,finalized,4,2/11/2016 09:08:10,donation_needs_or_offers_or_volunteering_services,1.0,,"RT @bbcworldservice: #Pakistan latest: tents sent to #Balochistan after huge #quake Tuesday, but still desperate need for doctors &amp; medicinâ€¦"
'382823233105297408',879820016,False,finalized,3,2/11/2016 08:50:14,donation_needs_or_offers_or_volunteering_services,0.3495,,RT @ArosaMughal: #earthquake Update: Heli evacuation of injured. 10 helicopters employed today http://t.co/wsYqcKfCZ5 RT@AsimBajwaISPR
'382823277200015360',879820018,False,finalized,3,2/11/2016 09:32:24,donation_needs_or_offers_or_volunteering_services,1.0,,RT @AnjumKiani: EarthQuake : The PM &amp; President need to immediately announce an EarthQuake Fund for #Balochistan. All Parties should contriâ€¦
'382823308858642432',879820019,False,finalized,3,2/11/2016 10:06:04,not_related_or_irrelevant,0.6667,,"@iArMalik 4 da past decade #Pakistan army has abducted,tortured&amp; killed 1000s of Baluch in #Balochistan so wat difference a 300 going 2 make"
'382823313489559552',879820020,False,finalized,3,2/11/2016 07:29:23,donation_needs_or_offers_or_volunteering_services,1.0,,RT @kkfpk: Pic-7 #KKF send relief goods for #Balochistan Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/Fqzk5umiIs
'382823394325979136',879820028,False,finalized,3,2/11/2016 07:47:07,sympathy_and_emotional_support,0.7027,,"ã€#USGS #alertã€‘ M 1.6, Central California: September 25, 2013 16:37:41 GMT http://t.co/Phg5wo2iom #earthquake #tsunami #prayfromjapan"
'382823434939404290',879820031,False,finalized,3,2/11/2016 08:03:05,donation_needs_or_offers_or_volunteering_services,1.0,,RT @kkfpk: Pic-3 #KKF send relief goods for #Balochistan Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/8Wqelg9l8P
'382823448646807552',879820033,False,finalized,3,2/11/2016 08:47:55,donation_needs_or_offers_or_volunteering_services,1.0,,RT @allaboutmqm: Video: #KKF send another Relief Goods truck For #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/Gâ€¦
'382823472813969408',879820034,False,finalized,3,2/11/2016 09:36:54,not_related_or_irrelevant,1.0,,RT @schoooljaao: #ImranKhan must demand Neshan E Haider award for all suicide bombers for their bravery #pakistan  #office4taliban @ShkhRasâ€¦
'382823564032086017',879820043,False,finalized,3,2/11/2016 09:31:08,donation_needs_or_offers_or_volunteering_services,1.0,,"RT ""@AnjumKiani: RT #Earthquake Relief assistance collection camps have been established under the supervision of Pakistan Army in Karachi."""
'382823598962257920',879820044,False,finalized,3,2/11/2016 09:19:03,donation_needs_or_offers_or_volunteering_services,0.6114,,"Rescue and relief operation continues in the #earthquake affected areas of Mashke, Awaran by #PakistanArmy http://t.co/9nFAVLoDf5"""
'382823613922947072',879820046,False,finalized,3,2/11/2016 07:58:45,donation_needs_or_offers_or_volunteering_services,0.6765,,RT @JuD_Official: Efforts underway to Help #Baluchistan #EarthQuake victims - Remember them ! @FIFPakistan http://t.co/8glkER2HtY
'382823723872833536',879820049,False,finalized,3,2/11/2016 09:21:26,donation_needs_or_offers_or_volunteering_services,0.6389,,"RT @KamalFaridi: #Pakistan Survivors wait for food, aid after Pakistan quake - Houston Chronicle: The Express TribuneSurvivors ... http://tâ€¦"
'382823780910788608',879820053,False,finalized,3,2/11/2016 09:30:49,donation_needs_or_offers_or_volunteering_services,1.0,,"Trying to get Relief work done for #Earthquake victims, situation not good.Most likely food items to be air dropped."
'382823822929301504',879820056,False,finalized,3,2/11/2016 09:35:57,not_related_or_irrelevant,0.7059,,RT @bradistancallin: #Pakistan country of 180 million #Muslim nuclear power is afraid of poor persecuted minority #Christians only 3 millioâ€¦
'382823885743611904',879820061,False,finalized,3,2/11/2016 07:52:35,donation_needs_or_offers_or_volunteering_services,1.0,,RT @AnonymousBaluch: 150 trucks carrying supplies for #Balochistan earthquake victims stopped by #Pakistan SecurityForces- LocalNGO-SPO @Toâ€¦
'382823898813059072',879820062,False,finalized,3,2/11/2016 07:36:43,not_related_or_irrelevant,1.0,,RT @passionofmusic1: I can't even deal with how amazing this one track is can't wait for this new album. #earthquake #vines @Passafire #helâ€¦
'382823900356550657',879820063,False,finalized,3,2/11/2016 09:21:41,not_related_or_irrelevant,0.6286,,@Dawsonatrix Those #Journalists who report/write on such issues are often on the hit list of deathsquads in #Balochistan.
'382823928952938496',879820066,False,finalized,3,2/11/2016 09:08:04,sympathy_and_emotional_support,0.3438,,I'm feeling so close to my #nations struggle right now. #pakistan #zindaabad. Quaid e Azam aur Allamaâ€¦ http://t.co/CCaVlId5eI
'382823943276462080',879820067,False,finalized,3,2/11/2016 09:05:27,donation_needs_or_offers_or_volunteering_services,0.6579,,Homeless Pakistan quake survivors await help http://t.co/HlLCxe1sDd #BreakingNews #Pakistan
'382823952776560640',879820069,False,finalized,3,2/11/2016 09:24:17,not_related_or_irrelevant,0.3636,,RT @ChristianPost: Deadliest Attack on #Christians Ever in #Pakistan: #USCIRF Says Words Not Enough: http://t.co/uKeLX2PROy
'382824013350719489',879820074,False,finalized,3,2/11/2016 07:33:57,donation_needs_or_offers_or_volunteering_services,0.6571,,"Baloch people living in Stone Age, that's why pakistan worrying about reality beings exposed refused  international aid. #Earthquake"
'382824034121310208',879820078,False,finalized,3,2/11/2016 09:24:28,donation_needs_or_offers_or_volunteering_services,0.6286,,RT @Baloch_istan: So called Anti #Baloch #Pakistan_army is helping &amp; treating them in #Earthquake hit areas of #Balochistan http://t.co/mpVâ€¦
'382824038814322688',879820079,False,finalized,3,2/11/2016 09:43:06,donation_needs_or_offers_or_volunteering_services,1.0,,RT @allaboutmqm: PhotoAlbum: #KKF dispatched another round of relief goods for #Balochistan #Earthquake victims #MQM #Pakistan http://t.co/â€¦
'382824091087953920',879820081,False,finalized,3,2/11/2016 07:32:48,not_related_or_irrelevant,1.0,,RT @BaaghiTV: #Pakistan #Rangers Arrest 37 Suspects in #Karachi #Raids http://t.co/weEls3jKcG http://t.co/hM38tA77cU
'382824100538109952',879820082,False,finalized,3,2/11/2016 08:43:34,not_related_or_irrelevant,0.6486,,RT @etribune: (News) Electricity tariff increased for residential consumers http://t.co/VpcBoEn0nN #Islamabad #Pakistan
'382824107605516288',879820083,False,finalized,3,2/11/2016 08:02:03,not_related_or_irrelevant,0.6765,,I need to stop writing about women issues now. Every line reeks clinche! #Help #Pakistan #WomenRights
'382824143483199488',879820086,False,finalized,3,2/11/2016 09:32:37,donation_needs_or_offers_or_volunteering_services,0.6667,,RT @PeterTatchell: .@BBCWorld should report #Pakistan hinders aid agencies &amp; journalists access to #Balochistan earthquake to hide #humanriâ€¦
'382824236785467392',879820091,False,finalized,3,2/11/2016 07:50:24,sympathy_and_emotional_support,0.7059,,RT @SabaQamarGEO: New Island found near Gawadar Port after #Earthquake Allah g plz protect us from all sort of harms. Ameen
'382824300291817472',879820095,False,finalized,3,2/11/2016 07:42:19,donation_needs_or_offers_or_volunteering_services,1.0,,RT @Baahirezaman: HELP! #Earthquake #Balochistan #Pakistan https://t.co/WauHmcngsm @FarahnazZahidi @ZarrarKhuhro @yasmeen_9 @Anomaly_777 @Yâ€¦
'382824308478709761',879820096,False,finalized,3,2/11/2016 09:12:25,donation_needs_or_offers_or_volunteering_services,0.6765,,"RT @Tayytta: RT ""@AnjumKiani: RT #Earthquake Relief assistance collection camps have been established under the supervision of Pakistan Armâ€¦"
'382824310865657856',879820097,False,finalized,3,2/11/2016 07:41:57,donation_needs_or_offers_or_volunteering_services,1.0,,RT @kkfpk: Pic-24 #KKF send relief goods for #Balochistan Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/qYHWEuZmXd
'382824366134018048',879820101,False,finalized,3,2/11/2016 09:21:41,donation_needs_or_offers_or_volunteering_services,1.0,,"RT @AsimBajwaISPR: #Earthquake:many contacting to send relief items to affected people.Collection points made in Kci,Lhr, Rwp/ Isd.Detail râ€¦"
'382824413600575488',879820108,False,finalized,4,2/11/2016 09:08:10,not_related_or_irrelevant,1.0,,"CIA used mainstream aid agencies as cover to spy on Osama, employed hired thugs, grossly deceived its allies in #Pakistan govt : Report"""
'382824447696453632',879820109,False,finalized,4,2/11/2016 07:34:44,donation_needs_or_offers_or_volunteering_services,0.7442,,RT @JuD_Official: #EarthQuake victims being treated at one of the medicine camps at #Awaran @FIFPakistan http://t.co/lGQGHU5kkU
'382824525324619776',879820113,False,finalized,3,2/11/2016 08:53:25,not_related_or_irrelevant,0.6579,,2 years ago today I experienced my first ever earth quake! Interesting experience to say the least! #Earthquake
'382824528927526912',879820114,False,finalized,3,2/11/2016 09:27:27,donation_needs_or_offers_or_volunteering_services,1.0,,MT @ARYNEWSOFFICIAL: #RedCrescent delivers relief in Awaran http://t.co/3KM9VFUGlO #Pakistan #earthquake #redcross
'382824558723862528',879820115,False,finalized,3,2/11/2016 08:43:34,not_related_or_irrelevant,0.6579,,"""You are what you believe. And on this belief, we are divided â€” and we are killed"" #Pakistan Well said @NhaAnsari http://t.co/kzqbftCsEX"
'382824571474546688',879820116,False,finalized,5,2/11/2016 09:16:15,not_related_or_irrelevant,0.7963,,Prominent legislators fail to submit statement of assets within deadline: ISLAMABAD Over 400 l... http://t.co/5NXwRJA46J #pakistan #news
'382824575886970880',879820117,False,finalized,3,2/11/2016 07:52:48,sympathy_and_emotional_support,0.6842,,"ã€#USGS #Breakingã€‘ M 2.1, 97km NNE of Manley Hot Springs, Alaska http://t.co/Cx9SVAAQTX #PastHour #21 #earthquake #tsunami #prayfromjapan"
'382824577685942272',879820118,False,finalized,3,2/11/2016 07:58:45,donation_needs_or_offers_or_volunteering_services,0.6571,,RT @ymagistrate: Paki army begins relief operations by shelling #earthquake affected Gajjar populace. #balochistan.Many feared dead.
'382824592122736641',879820119,False,finalized,3,2/11/2016 08:02:05,donation_needs_or_offers_or_volunteering_services,0.6571,,"RT @brranzz: #Pakistan once again proved""A good #Baloch is a dead Baloch""Still no aid/relief provided to Quake victims seems army waiting 4â€¦"
'382824614373498880',879820122,False,finalized,3,2/11/2016 07:52:41,not_related_or_irrelevant,0.6667,,Deadly blast hits Pakistan market. Perhaps #Pakistan might now stop supporting terrorists.  http://t.co/RcRcqNf8Vo
'382824667045568512',879820127,False,finalized,3,2/11/2016 07:40:26,sympathy_and_emotional_support,1.0,,Prayers for the ppl affected by might #earthquake yesterday #Pakistan #Balochistan
'382824699837034496',879820130,False,finalized,3,2/11/2016 09:34:56,not_related_or_irrelevant,0.6651,,"Breaking News: Intelligence officer, family killed in Rawalpindi http://t.co/j5eXdp5XLO via @etribune #pakistan"
'382824776424644608',879820136,False,finalized,3,2/11/2016 09:36:47,donation_needs_or_offers_or_volunteering_services,1.0,,RT @Unit33c: PhotoAlbum: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/URhm4ayubh
'382824795257057280',879820138,False,finalized,3,2/11/2016 07:33:57,donation_needs_or_offers_or_volunteering_services,0.6571,,RT @cabtogo: @CBSNews #BREAKING:  #KingDon&gt;&gt;Calls (ON) &gt;All&lt; #Nations&lt; 2 Create There Own? @RedCross &gt;NOW&lt; Help? The Victims OF #MyAngles&gt;&gt;â€¦
'382824825980727296',879820142,False,finalized,3,2/11/2016 09:25:14,not_related_or_irrelevant,0.6486,,RT @adnanrasool: highly predictable turn of incidents has led to twitter already forgetting the earthquake &amp; focusing on the everyday Youthâ€¦
'382824848008818688',879820143,False,finalized,3,2/11/2016 08:42:47,sympathy_and_emotional_support,0.7027,,RT @NazishAzam: Allah aur Rasul Kay wastay Hamlay band kar dain. Wafaq al Madaris. What a state of helplessness .. Hopeless people #Pakistan
'382824857865830400',879820146,False,finalized,3,2/11/2016 08:02:05,not_related_or_irrelevant,0.6571,,(News) Have urged #US to stop #drone strikes to avert #casualties and #suffering: #Nawaz at #UN http://t.co/drueFBdCJH #Pakistan
'382824863750045696',879820147,False,finalized,5,2/11/2016 09:16:15,donation_needs_or_offers_or_volunteering_services,0.4074,,RT @SAMAATV: Army warns militants not to hamper relief operations in quake-hit areas | SAMAA TV http://t.co/Q7gXQzzM3p via @sharethis #aWARâ€¦
