TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
382821717301010432,Wed Sep 25 10:59:44 +0000 2013,387,431,True,24941,2606,3,0,0,False,other_useful_information,3,0,1986,RT @Cal_OES: Cal OES &amp; @FEMA Unveil North Coast Earthquake and Tsunami ResponsePlan in Cascadia Subduction â€¦ http://t.co/3x6cm0IE0t,None,None,None,None,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
382821753694990336,Wed Sep 25 10:59:53 +0000 2013,710,526,True,5977,1718,4,0,0,False,sympathy_and_emotional_support,0,0,1995,"RT @UN_Spokesperson: Saddened by loss of life &amp; damage caused by earthquake in Pakistan, UNSG says @UN stands ready to lend assistance htâ€¦",None,None,pakistan,None,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
382821772698984448,Wed Sep 25 10:59:57 +0000 2013,13832,235,False,363507,2423,2,0,1,False,other_useful_information,0,0,1999,"ã€USGS alertã€‘ M 2.0, Southern Alaska: October 01, 2013 08:29:51 GMT http://t.co/IMvtHxU8k0 earthquake tsunami prayfromjapan",southern,alaska,None,None,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False
382821812012216320,Wed Sep 25 11:00:07 +0000 2013,503,323,False,1964,3353,4,1,0,False,not_related_or_irrelevant,3,0,2009,RT @Tayytta: Talking to TTP wont end the war. TTP/ BLA are CIA/RAW pawns only put in to damage Pakistan. PMLN PTI needs to understandâ€¦,None,None,pakistan,None,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
382821843012308992,Wed Sep 25 11:00:14 +0000 2013,16352,5804,True,97883,2368,2,0,0,False,other_useful_information,0,0,2016,"USGS reports a M1 earthquake 1km W of Borrego Springs, California on 10/1/13 @ 7:26:43 UTC http://t.co/5x1aKV3WMp quake",borrego,california,None,springs,True,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False
382821844107407360,Wed Sep 25 11:00:14 +0000 2013,5549,373,True,41213,2058,2,1,0,False,injured_or_dead_people,155,0,2016,RT @TheBricsPost: UPDATE: 250 dead in Pakistan earthquake | The BRICS Post: http://t.co/l2OvpFXGMQ,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382821853745516544,Wed Sep 25 11:00:17 +0000 2013,284,142,False,468,1761,2,1,0,False,other_useful_information,3,0,2019,"RT @CNBCPAKISTAN: Just in: Official sources in Awaran say casualties feared in Nokjo, near Mashkay, after recent 7.2 earthquake Balochistâ€¦",mashkay,None,None,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
382821855024799744,Wed Sep 25 11:00:17 +0000 2013,1850,1836,True,33931,2091,2,2,0,False,other_useful_information,12,0,2019,"Earthquake M 1.3, Southern California http://t.co/EhGqxyk6Ij",southern,california,None,None,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382821952085176321,Wed Sep 25 11:00:40 +0000 2013,692,681,True,19009,2940,1,1,0,False,injured_or_dead_people,1,0,2042,"Sleeping country, none cares about affectees Awaran RT: Death toll in Balochistan earthquake jumps to 531 http://t.co/p4C8jtrug2 â€¦",balochistan,None,None,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
382821969093484544,Wed Sep 25 11:00:44 +0000 2013,792362,1038,True,27485,2966,1,2,0,True,other_useful_information,5,0,2046,USGS reports a M1.7 earthquake Southern Alaska on 9/29/13 @ 2:59:38 UTC http://t.co/dX826EDqCT quake,southern,alaska,None,None,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False
382822042762223616,Wed Sep 25 11:01:02 +0000 2013,1094,424,False,13226,2303,3,0,0,False,infrastructure_and_utilities_damage,4,0,2064,RT @Farhan_Imaan: Pakistan Energy Crisis 10000MW electricity can be generated from geothermal energy http://t.co/0YTTLs859L Pakistan Enerâ€¦,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
382822064878800896,Wed Sep 25 11:01:07 +0000 2013,427,228,True,21839,1715,3,0,0,False,not_related_or_irrelevant,0,0,2069,"Its Official AbbottabadFalseFlag :  ""Every Single Word on Osama's Raid Was A Lie! ""Seymour Herch. http://t.co/Z1XHspbn37 OBL Pakistan",None,None,pakistan,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
382822073887760384,Wed Sep 25 11:01:09 +0000 2013,9107,2975,False,3235,2675,2,1,1,False,other_useful_information,20,5,2071,earthquake: M 4.7 - Pacific Ocean - East Tonga [Tongatapu] Havelu: Preliminary Earthquake Report:  Date/Tim... http://t.co/68WQ16rpK4,tongatapu,None,tonga,None,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382822075297058816,Wed Sep 25 11:01:09 +0000 2013,14962,0,True,262638,1842,2,0,1,False,not_related_or_irrelevant,0,0,2071,Braekingnews And BalochGenocide Today 2 more Baloch person have been killed by pakistani army 4m panjgur Balochistan @un @Military_Indian,balochistan,None,None,None,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
382822113901424641,Wed Sep 25 11:01:19 +0000 2013,1850,1836,True,33931,2091,1,1,0,False,other_useful_information,0,0,2081,"2.9 magnitude earthquake. 10 km from Rio Grande, PR, United States.http://t.co/WKuLsqtnqh",None,pr,None,grande,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False
382822142481825792,Wed Sep 25 11:01:25 +0000 2013,1003,268,False,79152,2790,0,1,0,False,not_related_or_irrelevant,3,0,2087,"RT @DispatchDemon: earthquake PRELIM: M3.5 18:36 9/26 19.3N 155.1W 18 km S of Fern Acres, Hawaii ISLAND OF HAWAII, HAWAII Z=7km hv",None,hawaii,None,None,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False
382822149318512640,Wed Sep 25 11:01:27 +0000 2013,36188,205,True,64637,2949,3,0,0,True,other_useful_information,3,0,2089,Quetta: Civil Hospital Kay Khawateen Surgical Ward Main NaMaloom Afrad Nay Firing Kar Kay Khatoon Ko Qatal Kar Diya - Rescue Zarai,None,None,None,quetta,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
382822163742330881,Wed Sep 25 11:01:30 +0000 2013,15692,520,True,18671,2643,2,2,0,False,donation_needs_or_offers_or_volunteering_services,20,0,2092,RT @JuD_Official: Food being served at Awaran for  EarthQuake affected people by @FIFPakistan http://t.co/SCXItSThQe,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
382822179752394752,Wed Sep 25 11:01:34 +0000 2013,11453,10085,True,158386,2648,2,1,1,False,donation_needs_or_offers_or_volunteering_services,0,0,2096,PakVotes Measures being taken to help quake victims in Balochistan - Associated Press of Pakistan: ... http://t.co/2oYr51XDH0 Pakistan,balochistan,None,pakistan,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
382822231643934721,Wed Sep 25 11:01:47 +0000 2013,5097,434,False,39561,2526,2,2,0,False,injured_or_dead_people,20,0,2109,"Death toll from Pakistan market attack rises to 42: Topics Related Video Security officials, rescue ... http://t.co/V7wuHbMClB pakistan",None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382822236907773952,Wed Sep 25 11:01:48 +0000 2013,3578,626,True,7052,1946,3,0,0,False,other_useful_information,0,0,2110,"earthquake M 2.8, Baja California, Mexico: September 28, 2013 09:07:31 GMT http://t.co/relxQDLnM6",None,california,mexico,baja,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False
382822265273843712,Wed Sep 25 11:01:55 +0000 2013,1262,2017,True,17253,2130,1,0,1,False,not_related_or_irrelevant,0,0,2117,Bombs kill four in capital of Iraq Kurdish region: ARBIL: Bombings killed four people in the c... http://t.co/LNxSaNMHQW pakistan news,arbil,None,pakistan,None,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
382822266196619264,Wed Sep 25 11:01:55 +0000 2013,136,60,False,157,2065,5,0,0,False,injured_or_dead_people,0,0,2117,"RT @husainhaqqani: RT@omar_quraishi: 3 school girls found dead today -- all wearing uniform - all in their teens - one in Karachi, 2 in Gujâ€¦",gujâ,None,None,karachi,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
382822283267428353,Wed Sep 25 11:01:59 +0000 2013,225,267,True,6185,3349,1,2,0,False,donation_needs_or_offers_or_volunteering_services,0,0,2121,RT @zarstardesigns: parents its rally time! Help savejapan and all devastated by earthquake and tsunami http://t.co/jF2fRRpZVL prayforâ€¦,None,None,None,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
382822285281067008,Wed Sep 25 11:01:59 +0000 2013,2280,243,True,48686,2054,2,0,0,False,injured_or_dead_people,0,0,2121,RT @nk_achakzai: Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 â€¦ Pakistan . Prayers are good but they want food &amp; Shelterâ€¦,balochistan,None,pakistan,None,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
382822296672423937,Wed Sep 25 11:02:02 +0000 2013,9298,439,True,34519,2758,5,0,0,True,other_useful_information,4,0,2124,"RT @disasterschart: *Activation* A 7.8 magnitude earthquake has struck Balochistan province, Pakistan: http://t.co/jwbPY1rYZd CharterID457",province,None,pakistan,None,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382822305250148352,Wed Sep 25 11:02:04 +0000 2013,94,161,False,1723,2609,3,0,0,False,donation_needs_or_offers_or_volunteering_services,0,0,2126,RT @AshrafMarri: @MSF_USA @UNICEF @UN earthquake affected people of Awaran Balochistan. Need  your Help. http://t.co/GwFSDe6Yqb,balochistan,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
382822312401063936,Wed Sep 25 11:02:06 +0000 2013,50543,2142,True,29698,3315,1,2,0,True,not_related_or_irrelevant,71,0,2128,2013-09-29T01:31:00+0900 PGV:0.5 INT:2.3 http://t.co/zHQhUvygfy Fukushima earthquake jishin,None,None,None,None,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
382822317627150336,Wed Sep 25 11:02:07 +0000 2013,13832,235,False,363507,2423,2,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,2129,RT @AliDayan: Anyone who prevents the Pakistan Army or any state entity from providing earthquake relief is doing a dissservice to Balochâ€¦,balochâ,None,None,None,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
382822351655546881,Wed Sep 25 11:02:15 +0000 2013,1388,684,True,36798,2710,5,0,1,False,donation_needs_or_offers_or_volunteering_services,1,0,2137,RT @VeengasJ: Balochistan is looking for help.  Awaran Pakistan earthquake,balochistan,None,pakistan,None,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
382822363861364736,Wed Sep 25 11:02:18 +0000 2013,60,169,False,135,1805,3,1,0,False,infrastructure_and_utilities_damage,0,0,2140,"RT @BhaiChod: Earthquake affected areas: Panjghor, Khuzdar, Ketch, Chaghi, some parts of Gawadar &amp; Turbat. In Awaran - 90% of infrastructuâ€¦",chaghi,None,None,None,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
382822368126595072,Wed Sep 25 11:02:19 +0000 2013,1516,112,False,2581,1772,1,1,0,False,other_useful_information,4,0,2141,"earthquake: M 2.3, Northern California http://t.co/V4HdAb9Xok",northern,california,None,None,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382822369699840000,Wed Sep 25 11:02:20 +0000 2013,93,0,False,42059,1771,1,0,1,False,not_related_or_irrelevant,0,0,2142,"RT @mollybruton_: Looooove earthquake @missyoungunique , such a good song!!",None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
382822369766961152,Wed Sep 25 11:02:20 +0000 2013,152462,800,True,91108,2192,1,2,0,True,sympathy_and_emotional_support,3,2,2142,RT @OfficialMqm: Pic11: Prayers held for Pakka Qila HyderabadMassacre at Lal Qila Ground 90 Karachi Pakistan http://t.co/rq72s03B5J,90,None,pakistan,karachi,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
382822371444277249,Wed Sep 25 11:02:20 +0000 2013,9298,439,True,34519,2758,2,2,0,True,other_useful_information,20,0,2142,RT @khaleejtimes: Pakistan quake island unlikely to last: Experts - http://t.co/dWgEVnhHIh Dubai Pakistan World,None,None,pakistan,dubai,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
382822390117720064,Wed Sep 25 11:02:24 +0000 2013,354,586,False,4066,2667,1,0,1,False,other_useful_information,1,0,2146,Breaking news for Delhities ....Just in - High Earthquake in Delhi!!  Delhi,None,None,None,delhi,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
382822400942817281,Wed Sep 25 11:02:27 +0000 2013,7254,2124,True,181099,1979,4,0,1,False,injured_or_dead_people,0,0,2149,RT @TreeofStars: NASA releases images of Pakistan's 'Earthquake Island' http://t.co/TyIJ5TfGsN Over 500 deaths from Sept24 earthquake RIâ€¦,None,None,pakistan,None,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False
382822408068927488,Wed Sep 25 11:02:29 +0000 2013,17358,15643,True,13833,2923,2,0,0,False,injured_or_dead_people,0,0,2151,RT @RT_com: UPDATE: Devastating Pakistan quake kills 370 http://t.co/fmytyHEJf4,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
382822418383110144,Wed Sep 25 11:02:31 +0000 2013,8023,655,True,45710,2473,1,1,0,False,other_useful_information,4,0,2153,"M4.7 - 105km ESE of Hachijo-jima, Japan  2013-09-27 14:51:36 JST  http://t.co/sKQ8mN49CR earthquake sismo jishin http://t.co/GkNjKPowEI",None,None,japan,None,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
382822442785599488,Wed Sep 25 11:02:37 +0000 2013,108281,943,True,42882,3023,4,0,1,True,not_related_or_irrelevant,14,2,2159,"Rocket Attack at helicopter of Chairman NDMA, Maj. Gen. Saeed Aleem, near Mashkay, no casualty reported Balochistan earthquake",balochistan,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
382822442881671169,Wed Sep 25 11:02:37 +0000 2013,1492,258,False,20679,2856,2,1,0,False,injured_or_dead_people,7,0,2159,RT @dawn_com: Another earthquake jolts shattered Balochistan district; death toll rises to 366 http://t.co/i3bLvb5Cdu Awaran Pakistan,balochistan,None,pakistan,None,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382822449156325377,Wed Sep 25 11:02:39 +0000 2013,320,121,False,78698,1714,2,0,1,False,other_useful_information,0,0,2161,"RT @SaachTV: 7.2 magnitude earthquake jolts Sindh, Balochistan | Saach.TV http://t.co/dZ4euoXdxs",balochistan,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382822450658308096,Wed Sep 25 11:02:39 +0000 2013,4150,721,True,49069,2041,1,3,0,False,not_related_or_irrelevant,1,0,2161,RT @pakaffairspk: terrorism Deadly attacks spell gloom for Taliban talks: *PESHAWAR (AFP) - Three weeks afte... http://t.co/pbtZb5uLhI paâ€¦,None,None,None,None,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False
382822450951880704,Wed Sep 25 11:02:39 +0000 2013,63,158,True,2066,2784,3,0,0,False,injured_or_dead_people,0,1,2161,"update: Powerful earthquake jolts south Pakistan; 15 killed, houses razed @anadoluagency http://t.co/wbMm2new7a",None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382822497021734913,Wed Sep 25 11:02:50 +0000 2013,1179,428,True,56251,2342,3,0,1,False,not_related_or_irrelevant,0,0,2172,RT @MsIntervention: Week of Islamic terrorism: Kenya: 130+ killed; Nigeria: 142+; Pakistan 82; Iraq; 100+; Afghanistan: 40+. It's realâ€¦,None,None,afghanistan,None,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False
382822501417365505,Wed Sep 25 11:02:51 +0000 2013,1538,4857,False,25046,2549,1,2,0,False,injured_or_dead_people,5,0,2173,"RT @RT_com: PHOTO: Earthquake creates new island off Pakistan's Gwadar coastline, dozens killed http://t.co/fmytyHEJf4 http://t.co/EjhDQGhâ€¦",None,None,pakistan,gwadar,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
382822510674182144,Wed Sep 25 11:02:53 +0000 2013,115,4453,False,170306,1806,2,0,0,False,other_useful_information,0,1,2175,RT @tanzeelio: New island in Pakistan comes smoking out of an earthquake.  http://t.co/7PfpS74mtU,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
382822552768233472,Wed Sep 25 11:03:03 +0000 2013,6816,189,True,92418,1919,4,1,1,False,caution_and_advice,14,0,2185,"ã€USGS alertã€‘ M 2.2, Central Alaska: September 28, 2013 19:17:53 GMT http://t.co/aIScm2NWmb earthquake tsunami prayfromjapan",central,alaska,None,None,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False
382822566240350208,Wed Sep 25 11:03:06 +0000 2013,1179,428,True,56251,2342,2,0,0,False,not_related_or_irrelevant,0,0,2188,RT @AlArabiya_Eng: Infographic: Deadly violence in Peshawar http://t.co/og75xCUxPI Pakistan bomb http://t.co/xZCEA2CK75,None,None,pakistan,peshawar,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
382822589388705792,Wed Sep 25 11:03:12 +0000 2013,168,459,False,10802,2186,1,1,1,False,other_useful_information,1,0,2194,earthquake: M 3.9 - Europe Spain [Valencia] Peniscola: Preliminary Earthquake Report:  Date/Time: 30.09.201... http://t.co/c8oI93e7sr,europe,None,spain,valencia,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
382822618291658752,Wed Sep 25 11:03:19 +0000 2013,12233,855,True,58620,2978,4,1,1,False,injured_or_dead_people,14,0,2201,RT @BarryFenner: Pakistan explosion: Dozens killed in Peshawar market: An explosion has ripped through aâ€¦ http://t.co/stfy9RTcyV,None,None,pakistan,peshawar,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False
382822628487987201,Wed Sep 25 11:03:21 +0000 2013,39,134,False,293,1732,2,0,1,False,other_useful_information,0,0,2203,"USGS M 5.0, East of the South Sandwich Islands http://t.co/CIATeQlgsA earthquake",islands,None,None,sandwich,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
382822646053756928,Wed Sep 25 11:03:26 +0000 2013,231,458,True,4080,3255,1,1,1,False,injured_or_dead_people,40,0,2208,â€œ@CapitalTV_News: More than 700 people died because of Earthquake in Balochistan and the government was nowhere - @FauziaKasuri PTI,balochistan,None,None,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
382822686445305856,Wed Sep 25 11:03:35 +0000 2013,1094,424,False,13226,2303,2,3,0,False,injured_or_dead_people,0,0,2217,Pakistan : At least 31 people killed by car-bomb in Peshawar  http://t.co/vvV1Lcvl22,None,None,pakistan,peshawar,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
382822699833102336,Wed Sep 25 11:03:38 +0000 2013,970,4,True,153402,3326,2,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,2220,RT @Barifee: Victims of Balochistan Earthquake still waiting for aid &amp; relief. @ICRC @Oxfam @RedCross @StateDept @UN @BBCWorld http://t.câ€¦,balochistan,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
382822705407750144,Wed Sep 25 11:03:40 +0000 2013,630,476,False,4969,2122,2,1,0,False,other_useful_information,0,0,2222,"2.4 magnitude earthquake. 13 mi from East Hemet, CA, United States.http://t.co/YjUNIPdaia",None,ca,None,hemet,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False
382822712013758464,Wed Sep 25 11:03:41 +0000 2013,190,85,True,8715,1894,1,0,0,False,other_useful_information,0,0,2223,"Quake M 3.0, Puerto Rico region - http://t.co/DNP3fjVYtC earthquake quake",None,rico,None,None,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382822728778006529,Wed Sep 25 11:03:45 +0000 2013,5097,434,False,39561,2526,4,1,0,False,not_related_or_irrelevant,4,0,2227,@Razi_Baig phr innocent Allah k bande earthquake ajana haa,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
382822733857296386,Wed Sep 25 11:03:47 +0000 2013,23734,83,False,8098,2190,3,0,0,False,other_useful_information,8,0,2229,RT @prophecydude1: Earthquake Swarm Rattling Yellowstone National Park :: Prophecy Dude http://t.co/NtdjB9CqS8,park,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
382822749301141504,Wed Sep 25 11:03:50 +0000 2013,1936,150,True,172925,1916,5,1,0,False,injured_or_dead_people,7,0,2232,"Pakistan confirms at least 357 dead and more than 100,000 people homeless after quake | Full Story: http://t.co/mi9ryMT19w""",None,None,pakistan,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
382822759954673664,Wed Sep 25 11:03:53 +0000 2013,259,21,True,21319,2317,2,0,0,False,caution_and_advice,0,0,2235,"ã€USGS alertã€‘ M 1.2, Central California: September 28, 2013 14:39:44 GMT http://t.co/SgFFMd7YTi earthquake tsunami prayfromjapan",central,california,None,None,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False
382822764786089984,Wed Sep 25 11:03:54 +0000 2013,8869,300,False,204345,3055,1,2,0,False,donation_needs_or_offers_or_volunteering_services,71,0,2236,"RT @christian_aid: MT @CA_global: Christian Aid is sending Â£30,000 to our partner muslimhandsuk to help survivors of recent earthquake in â€¦",None,mt,None,None,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
382822817563045889,Wed Sep 25 11:04:06 +0000 2013,13832,235,False,363507,2423,2,0,1,False,other_useful_information,0,0,2248,9/26@6:07pm-- earthquake prediction (2of2) LoyaltyKermadecSCruzMacquarieBallenyPNGSPacific,None,None,None,None,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
382822836655509504,Wed Sep 25 11:04:11 +0000 2013,3667,687,False,15647,2291,7,0,0,False,other_useful_information,1,0,2253,RT @imagineUmar: only field survey of the island can tell exactly wht geological phenomenon hv resulted the islan Earthquake,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
382822840338489344,Wed Sep 25 11:04:12 +0000 2013,571,378,False,14951,2764,2,1,0,False,donation_needs_or_offers_or_volunteering_services,3,0,2254,RT @DBEWorld: DBENEWS Pakistan struggles to help QuakeVictims; 271 dead - Dalbadi Asia EarthQuake Victims  http://t.co/5ndzdlrhekâ€¦,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382822855915741185,Wed Sep 25 11:04:16 +0000 2013,443641,93,True,16642,2300,1,0,0,True,other_useful_information,5,1,2258,â€œ@AnjumKiani: 3 FC personnel martyred as BLA/BLF terrorists open fire on a EarthQuake relief facility in Panjgur Balochistan â€ Pakistan,balochistan,None,None,None,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
382822862731493377,Wed Sep 25 11:04:17 +0000 2013,10365,3039,False,241039,3326,2,0,1,False,other_useful_information,1,0,2259,Upto 15 aftershocks have been recorded in Earthquake hit Awaran and surrounding areas Balochistan Pakistan,balochistan,None,pakistan,None,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382822874022965248,Wed Sep 25 11:04:20 +0000 2013,8023,655,True,45710,2473,6,1,0,False,other_useful_information,1,0,2262,RT @SaimaMohsin: Two more islands emerge in the Arabian sea off the coast of Balochistan at Bal post 7.7 magnitude earthquake,balochistan,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382822879940706305,Wed Sep 25 11:04:21 +0000 2013,2606,454,True,106427,2372,2,0,0,False,injured_or_dead_people,0,1,2263,Pakistan Earthquake Leaves 300 Dead: Damage Report On 7.7 ...: The earthquake on Tuesday ... http://t.co/OFksVVmO5n pakistan balochist,None,None,pakistan,None,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
382822886056001536,Wed Sep 25 11:04:23 +0000 2013,5097,434,False,39561,2526,2,1,0,False,donation_needs_or_offers_or_volunteering_services,3,0,2265,From @BBCWorld: Pakistan earthquake victims desperate for help http://t.co/O7oH47xjDU,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
382822886446096384,Wed Sep 25 11:04:23 +0000 2013,578,1333,True,6096,2592,1,0,0,False,donation_needs_or_offers_or_volunteering_services,0,0,2265,RT @Faiz_Baluch: Balochistan Earthquake Rescue Operation -- Baloch Welfare Committe (BWC) APPEAL http://t.co/X2QswWKzdO BalochistanEarthQâ€¦,None,None,None,None,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
382822888870387714,Wed Sep 25 11:04:23 +0000 2013,1095,704,False,99814,2169,2,2,0,False,injured_or_dead_people,12,0,2265,"Wow. London's @TBIJ launches @NamingTheDead - http://t.co/GSIX2k5et1, naming people killed by drones in Pakistan. Look forward to reading",None,None,pakistan,london,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
382822908147822592,Wed Sep 25 11:04:28 +0000 2013,57121,2994,True,803947,2921,1,1,0,False,other_useful_information,5,0,2270,"Earthquake at 113km S of Atka, Alaska 2.7 M. Detph 22.1 Km. - 2013-09-25 19:12:34 UTC http://t.co/Kmj5KkuQ8g",None,alaska,None,atka,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False
382822918637748224,Wed Sep 25 11:04:30 +0000 2013,571,378,False,14951,2764,3,1,0,False,other_useful_information,8,0,2272,"RT @WheresItShaking: earthquake M 2.8, Kenai Peninsula, Alaska http://t.co/FecQjALiKv",peninsula,alaska,None,kenai,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
382822927441215488,Wed Sep 25 11:04:33 +0000 2013,3275,266,True,4125,2199,2,0,0,False,donation_needs_or_offers_or_volunteering_services,1,0,2275,CM Balochistan appeals to help quake-affected people earthquake  Pakistan Dunyatv,dunyatv,None,pakistan,None,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
382822929647808512,Wed Sep 25 11:04:33 +0000 2013,5549,373,True,41213,2058,5,1,0,False,sympathy_and_emotional_support,2,0,2275,"What are we doing to save ourselves from earthQuake ? Have we started praying 5 times? Being animal is not helping, we should realize that.",None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382822933896241152,Wed Sep 25 11:04:34 +0000 2013,3258,633,False,4792,2837,3,0,1,False,injured_or_dead_people,0,1,2276,RT @ReutersIndia: Toll from Pakistan quake reaches 327 people - officials http://t.co/gIbHMNyeWz,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
382822946068500480,Wed Sep 25 11:04:37 +0000 2013,93,1097,True,1377,3191,2,2,0,False,other_useful_information,12,0,2279,"ã€USGS Breakingã€‘ M 1.4, 24km N of North Nenana, Alaska http://t.co/SHUGAT7GaO PastHour 14 earthquake tsunami prayfromjapan",nenana,alaska,None,None,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False
382822963080200193,Wed Sep 25 11:04:41 +0000 2013,7628,1038,True,15692,2198,1,0,0,False,other_useful_information,1,0,2283,RT @FoxNews: New massive earthquake rocks southwest Pakistan http://t.co/QhOvQcq0jz,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
382822978402385921,Wed Sep 25 11:04:45 +0000 2013,8023,655,True,45710,2473,3,1,0,False,not_related_or_irrelevant,3,0,2287,Allah aur Rasul Kay wastay Hamlay band kar dain. Wafaq al Madaris. What a state of helplessness .. Hopeless people Pakistan,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
