TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
503643677437464577,Sun Aug 24 20:43:04 +0000 2014,797,14,False,80581,1652,1,2,1,False,not_related_or_irrelevant,1,0,OtherSite,167,RT @Smallotsbigwine: The Napa Earthquake Wine Bucket Challenge.https://t.co/KXbfMrBoVS http://t.co/YRirnqFcAp,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643692591095808,Sun Aug 24 20:43:08 +0000 2014,1527,181,False,1803455,2099,0,0,1,False,not_related_or_irrelevant,0,0,OtherSite,171,More napa earthquake FNR http://t.co/JBd8vn3Ho9,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643728863436800,Sun Aug 24 20:43:16 +0000 2014,251,223,True,5097,1951,2,1,1,False,sympathy_and_emotional_support,29,0,Client Web,179,RT @pjthompson29: â€œ@CellarPass: Our hearts are broken seeing the damage @trefethenfamily in Napa. napaquake napaearthquake  Trefethen neeâ€¦,None,None,None,napa,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
503643730239180800,Sun Aug 24 20:43:17 +0000 2014,25,105,False,56,2095,0,1,0,False,not_related_or_irrelevant,1450,0,MobileApp,180,WeAreBlessed as nation everytime a earthquake or big storm wipes out liberals &amp; their homes in California  tcot pjnet uniteblue,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643734299648002,Sun Aug 24 20:43:18 +0000 2014,717,573,False,21446,2859,2,1,0,False,not_related_or_irrelevant,3,0,MobileApp,181,RT @fyeahCalifornia: Only in California does earthquake damage = skatepark. (photo by Jeremy Carroll) http://t.co/uTYDNKMO2t,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
503643740553375744,Sun Aug 24 20:43:19 +0000 2014,10470,10400,False,184231,2616,1,1,0,False,sympathy_and_emotional_support,40,0,TweetDeck,182,RT @smxleclifford: i've just heard about the north california earthquake. I hope you all are okay &lt;3,north,california,None,None,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
503643746265997312,Sun Aug 24 20:43:21 +0000 2014,5539,5546,False,318816,1902,0,1,0,False,sympathy_and_emotional_support,1450,0,MobileApp,184,RT @JohnnyGWeir: Safely enjoying Northern California. My prayers and thoughts are with everyone affected by this mornings earthquake.,northern,california,None,None,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
503643751961874432,Sun Aug 24 20:43:22 +0000 2014,70979,30077,False,1045154,2548,0,1,1,False,not_related_or_irrelevant,3,1,OtherSite,185,RT @bgittleson: This photo is very California. napa earthquake http://t.co/3CUBDkfQLf,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643755560185856,Sun Aug 24 20:43:23 +0000 2014,296,464,True,2225,1631,1,1,1,False,donation_needs_or_offers_or_volunteering_services,0,0,MobileApp,186,Fitness Trackers Help Quantify California's Quake http://t.co/JNBfNcWcbL,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643757338578944,Sun Aug 24 20:43:23 +0000 2014,2749,231,True,75700,3330,1,0,1,False,sympathy_and_emotional_support,0,0,Facebook,186,napaquake Our thoughts go out to the residents of Napa and surroundings at time when neighbors matter most @linkAgesTB,None,None,None,napa,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
503643767325605888,Sun Aug 24 20:43:26 +0000 2014,39,120,False,792,1573,0,1,1,False,not_related_or_irrelevant,2,0,MobileApp,189,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643771553067008,Sun Aug 24 20:43:27 +0000 2014,9533,10510,True,57447,3471,2,1,0,False,not_related_or_irrelevant,14,0,TweetDeck,190,Strong Earthquake Shakes Northern California - Wall Street Journal http://t.co/u5vSX7vt5B EarthquakeNews,None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
503643778063007744,Sun Aug 24 20:43:28 +0000 2014,712,499,False,899,3039,2,1,0,False,sympathy_and_emotional_support,13,0,Client Web,191,Thoughts go out to the Napa Valley residents who were affected by earthquake.Im sure this adds to the tribulations of living in wine country,None,None,None,valley,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
503643778687963136,Sun Aug 24 20:43:28 +0000 2014,131930,230,True,18703,3351,0,0,0,True,not_related_or_irrelevant,271,169,MobileApp,191,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643782391136256,Sun Aug 24 20:43:29 +0000 2014,93,298,False,6502,3187,0,1,0,False,not_related_or_irrelevant,38,0,Tablet,192,Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says lucky to b... http://t.co/ex4scqEcZx,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643812829216769,Sun Aug 24 20:43:36 +0000 2014,699,1291,True,17325,2967,3,2,1,False,not_related_or_irrelevant,1,0,Client Web,199,Skaters in California turn quake-damaged road into skate ramp http://t.co/c8D67320Qa,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643840121536514,Sun Aug 24 20:43:43 +0000 2014,52,244,False,6251,3250,1,1,0,False,donation_needs_or_offers_or_volunteering_services,48,0,Client Web,206,"RT @TheRedDogInn: BUY NAPA VALLEY WINE! ðŸ·Wineries lost a lot in the earthquake. Buying will help them rebuild. Great idea, @RichardGrenell!",None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
503643880383070210,Sun Aug 24 20:43:53 +0000 2014,549,480,True,33248,2326,0,1,0,False,sympathy_and_emotional_support,661,0,MobileApp,216,RT @JINWOOniverse: Caught news about the floods in Busan and earthquake in California. Let's pray for everyone's safety!ðŸ™,busan,california,None,None,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503643902495031297,Sun Aug 24 20:43:58 +0000 2014,1086,1068,True,10674,1436,1,1,0,False,donation_needs_or_offers_or_volunteering_services,60,0,Developer,221,"Raiders Assist in Napa Earthquake Recovery Efforts: The American Red Cross, Napa Valley Unified School Distric... http://t.co/Wq1YfOsThJ",None,None,None,None,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
503643932417622016,Sun Aug 24 20:44:05 +0000 2014,1776,551,True,2971,1958,1,2,0,False,not_related_or_irrelevant,44,0,MobileApp,228,Raw: Aerial Look at Napa Quake Damage http://t.co/x6xsT5S9Ye [Sale http://t.co/pdFAPT9xa6 ] video,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503643944530366464,Sun Aug 24 20:44:08 +0000 2014,6450,4082,True,24672,4088,0,0,1,False,donation_needs_or_offers_or_volunteering_services,0,2,OtherSite,231,"RT @PGE_Paul: PGE4Me donates 400 lunches, breakfast food to @NapaCoRedCross shelter to help NapaQuake victims. http://t.co/s8xkfIs05n",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
503643984351088640,Sun Aug 24 20:44:17 +0000 2014,42,80,False,9515,2081,3,3,0,False,donation_needs_or_offers_or_volunteering_services,6,0,MobileApp,240,"@amy_pfister @AnnaKendrick47 Heard she was first in line to volunteer to help ""clean up"" the Napa quake mess.",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503644039200407552,Sun Aug 24 20:44:31 +0000 2014,1112,2203,True,233365,3345,0,1,2,False,donation_needs_or_offers_or_volunteering_services,10,0,MobileApp,254,"2 shelters open for napaquake: Crosswalk Cmnty Church, 2590 1st St, NAPA &amp; Florence Douglas Cntr, 333 Amador St, VALLEJO  redcrossbayarea",None,None,None,None,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
503644044174454784,Sun Aug 24 20:44:32 +0000 2014,432,855,True,3617,3470,1,2,0,False,sympathy_and_emotional_support,44,0,MobileApp,255,"RT @onehottmess12: Obama has been briefed on the Napa earthquake.  He expressed deep concern, &amp; has sent out a special envoy to evaluate thâ€¦",None,None,None,napa,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
503644084435550208,Sun Aug 24 20:44:41 +0000 2014,6366,5610,True,343220,3395,0,1,1,False,not_related_or_irrelevant,0,0,Developer,264,[[â™¥SoyIncreibleâ™¥]] My kitchen after Napa earthquake: This is what my kitchen looked l... http://t.co/mJAURd7TzT [[â™¥SoyIncreibleâ™¥]],None,None,None,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
503644086856077313,Sun Aug 24 20:44:42 +0000 2014,3777,4389,False,179860,3262,1,1,0,False,not_related_or_irrelevant,48,0,Client Web,265,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644103439945728,Sun Aug 24 20:44:46 +0000 2014,891,993,False,78747,3164,0,0,1,False,not_related_or_irrelevant,0,0,Twitterfeed,269,@la_patilla Earthquakes in California and Peru does the mega-earthquake is coming? http://t.co/0djR3hfiNW Spanish,None,california,peru,None,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
503644119965900800,Sun Aug 24 20:44:50 +0000 2014,5085,4887,True,23382,2082,2,3,0,False,donation_needs_or_offers_or_volunteering_services,5,0,MobileApp,273,Check it out! I donated to Napa Earthquake Volunteers http://t.co/Zksso4COHU via @gofundme,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644121643225088,Sun Aug 24 20:44:50 +0000 2014,45,238,True,593,3144,0,0,0,False,not_related_or_irrelevant,0,0,Client Web,273,Is the 'Big One' coming? USGS California MountainView paloalto earthquake SanAndres SanJose Fremont http://t.co/iwlmsVR850,mountainview,california,None,None,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
503644137267023872,Sun Aug 24 20:44:54 +0000 2014,4503,3923,True,99919,3483,1,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,OtherSite,277,RT @RAIDERS: Raiders @ProFootballHOF Willie Brown represents the Silver &amp; Blackbin Napa as the team helps with earthquake relief. http://t.â€¦,None,None,None,None,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
503644147933511680,Sun Aug 24 20:44:56 +0000 2014,303,229,False,5807,1507,0,1,0,False,not_related_or_irrelevant,661,0,OtherSite,279,"Check out the video of damage from the Napa earthquake shot by a ""drone"" quadcopter. A safer way to assess damage. https://t.co/KNjJ8bDNCz",None,None,None,napa,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503644162466795522,Sun Aug 24 20:45:00 +0000 2014,13181,3169,True,52933,3240,3,0,0,False,not_related_or_irrelevant,1,1,UnofficialApps,283,RT @LetsDoCoke: â€œ@JuicyJaaae: Drop like an earthquake!â€ @california,None,None,None,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
503644198797864960,Sun Aug 24 20:45:09 +0000 2014,358,203,True,1723,2420,0,1,1,False,sympathy_and_emotional_support,1,0,Tablet,292,RT @marcygordon: Glad no one was injured in this. RT @matthiassonwine: Will be barrel pickup sticks napaearthquake http://t.co/ssHQyQVEqd,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
503644199095644160,Sun Aug 24 20:45:08 +0000 2014,4288,4480,True,37112,3184,0,0,0,False,sympathy_and_emotional_support,0,0,Facebook,291,Hope everyone's able to get through today's 6.0 earthquake in Bay Area of California.,of,california,None,bay,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
503644216137097217,Sun Aug 24 20:45:13 +0000 2014,81,242,False,1256,1912,0,1,1,False,not_related_or_irrelevant,21,0,Client Web,296,USAHeadlines Northern California Quake: No Way to Know When Next One Will Hit http://t.co/zdJTgtvwah,northern,california,None,None,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
503644217101398016,Sun Aug 24 20:45:13 +0000 2014,769,2593,False,3030,3263,0,1,1,True,sympathy_and_emotional_support,174,0,Client Web,296,RT @sashaalexander: My thoughts w/ everyone involved in napaearthquake. Thank you to the rescue workers!,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503644220964356096,Sun Aug 24 20:45:14 +0000 2014,36077,23965,True,2558,2599,1,1,1,False,not_related_or_irrelevant,18,0,MobileApp,297,This little fella can't be bothered by the Napa earthquake. Stay strong BayArea! https://t.co/ShnRhQbP9v Dropcam BabyMonitor,None,None,None,napa,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503644225930805248,Sun Aug 24 20:45:15 +0000 2014,1261,2655,True,42198,1691,1,2,1,False,sympathy_and_emotional_support,2,0,MobileApp,298,RT @Flickr: Photographers capture Northern California's earthquake aftermath. Our hearts go out to those impacted by it. https://t.co/O9vgâ€¦,northern,california,None,None,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644228971290624,Sun Aug 24 20:45:16 +0000 2014,214841,120206,False,661185,3642,2,1,1,False,donation_needs_or_offers_or_volunteering_services,3,0,Developer,299,RT @cinebeats: Many pets frightened by earthquake in Napa are missing &amp; possibly injured. This group is trying to help https://t.co/aGotxoâ€¦,None,None,None,napa,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503644242741559296,Sun Aug 24 20:45:19 +0000 2014,449,2413,False,44345,2385,0,1,0,False,donation_needs_or_offers_or_volunteering_services,271,0,MobileApp,302,RT @LauraGarciaCann: After Napaquake @petfoodexpress is collecting donations at all of its stores for Napa Co.animal shelters and will maâ€¦,None,None,None,None,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
503644248592220160,Sun Aug 24 20:45:20 +0000 2014,18258,826,True,25772,2816,1,2,0,True,donation_needs_or_offers_or_volunteering_services,6,0,MobileApp,303,RT @NapaCoRedCross: Shelter open in Napa - Crosswalk Community Church 2590 1st. St in Napa. napaquake,None,None,None,napa,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
503644286819106816,Sun Aug 24 20:45:29 +0000 2014,273,267,True,7194,3349,1,1,0,False,not_related_or_irrelevant,25,0,MobileApp,312,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644311968178176,Sun Aug 24 20:45:35 +0000 2014,1014,432,False,74441,2404,2,0,1,False,not_related_or_irrelevant,0,0,Twitterfeed,318,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644314262851584,Sun Aug 24 20:45:36 +0000 2014,4,41,True,1809,2636,0,0,1,False,sympathy_and_emotional_support,0,0,Facebook,319,RT @garyvee: My thoughts are with everyone in the NAPA valley area ... earthquake,None,None,None,valley,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503644319728033792,Sun Aug 24 20:45:37 +0000 2014,4382,4208,True,160164,2348,0,1,1,False,donation_needs_or_offers_or_volunteering_services,14,0,Tablet,320,RT @CorkOnTheNFL: Willie Brown will present Napa Valley Unified School District ... with a check from Raiders to assist in efforts to recoâ€¦,None,None,None,None,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
503644352552660992,Sun Aug 24 20:45:45 +0000 2014,842,325,True,5006,3357,1,1,0,False,donation_needs_or_offers_or_volunteering_services,12,0,MobileApp,328,How about buying ONLY NAPA wines To help those in trouble from the earthquake last night.,None,None,None,None,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
503644361478131716,Sun Aug 24 20:45:47 +0000 2014,236,288,True,26878,2519,0,1,0,False,not_related_or_irrelevant,79,0,MobileApp,330,RT @janinebucks: Â¦ http://t.co/L7feQrJPCk 32 Â¦ Napa earthquake of 2014 Â¦ Yesterday s early morning earthquake in Napa Valley was detected bâ€¦,None,None,None,valley,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False
503644404343513089,Sun Aug 24 20:45:57 +0000 2014,32,108,True,4550,2414,0,0,0,False,not_related_or_irrelevant,0,0,MobileApp,340,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644411298078721,Sun Aug 24 20:45:59 +0000 2014,517,806,True,16364,1434,2,1,0,False,not_related_or_irrelevant,4542,0,MobileApp,342,RT @KUNGfu_Kam1: California is so luckyðŸ˜© they had a damn earthquake and they been out of school for 2 days ðŸ˜©ðŸ˜©,None,california,None,None,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
503644412065615874,Sun Aug 24 20:45:59 +0000 2014,91,169,True,1269,2949,0,0,0,False,not_related_or_irrelevant,0,1,MobileApp,342,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644427584544769,Sun Aug 24 20:46:03 +0000 2014,20331,16,False,629244,1599,1,0,1,False,not_related_or_irrelevant,17,0,OtherSite,346,quake RT @AlexJamesFitz This is the most California thing http://t.co/vZtp6maTW7,None,california,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503644453459218432,Sun Aug 24 20:46:09 +0000 2014,358,261,False,2283,3394,1,2,1,False,not_related_or_irrelevant,1,0,MobileApp,352,RT @HistoryInPics: Scary Images From The 1989 Earthquake in California http://t.co/A1VztNnOXp,None,california,None,None,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
503644457259245568,Sun Aug 24 20:46:10 +0000 2014,3024,2567,False,118337,1722,4,2,0,False,not_related_or_irrelevant,5,0,MobileApp,353,RT @GabrielleNYC: RT @bgittleson: This photo is very California. napa earthquake http://t.co/sYcUlbHp2W,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644475345088512,Sun Aug 24 20:46:14 +0000 2014,6812,1988,True,3714,3370,0,0,0,False,not_related_or_irrelevant,0,0,MobileApp,357,RT @bgittleson: This photo is very California. napa earthquake http://t.co/ZChvmbR369,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644494013558784,Sun Aug 24 20:46:19 +0000 2014,179,664,True,17712,3317,0,1,0,False,not_related_or_irrelevant,1450,0,MobileApp,362,Fitness Trackers Quantify Sundayâ€™s Northern California Earthquake: Where was the shaking from Sundayâ€™s earthqu... http://t.co/MpvZVgefAe,sundayâ,california,None,None,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
503644496014213120,Sun Aug 24 20:46:19 +0000 2014,425,153,False,163350,1458,3,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,Tweetbot,362,RT @KatieDowd: Help pets find their homes! Napa shelter has pics of pets that were found after the earthquake http://t.co/qcUPziUaum http:/â€¦,None,None,None,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
503644510728249344,Sun Aug 24 20:46:23 +0000 2014,160,323,False,1548,3045,0,1,1,False,donation_needs_or_offers_or_volunteering_services,4,0,MobileApp,366,RT @IBEW: IBEW members respond to Napa earthquake http://t.co/lquhFd5QbH 1u via @IBEWlocal1245,None,None,None,napa,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
503644518689013762,Sun Aug 24 20:46:25 +0000 2014,237576,620,False,23691,3378,1,0,0,True,sympathy_and_emotional_support,44,28,Client Web,368,RT @sherehaan: My prayers go out to peoples of California earthquake ðŸ’,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644548925759488,Sun Aug 24 20:46:32 +0000 2014,2791,4995,True,16253,3375,1,2,1,False,not_related_or_irrelevant,10,0,MobileApp,375,RT @Revelation1217: The California Earthquake Is Just A Preview Of What Is Coming   http://t.co/6PxoDxzwOR,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644553228713984,Sun Aug 24 20:46:33 +0000 2014,1378,2701,False,11158,2576,2,1,0,True,not_related_or_irrelevant,32,0,Client Web,376,RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from nbcbayarea photog Jeremy Carroll http://t.â€¦,None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
503644565849374722,Sun Aug 24 20:46:36 +0000 2014,273,267,True,7194,3349,1,1,1,False,donation_needs_or_offers_or_volunteering_services,2,0,MobileApp,379,"RT @NapaCoRedCross: There is also a shelter open in Vallejo for those needing a place to stay: Florence Douglas Center- 333 Amador St, Vallâ€¦",vallâ,None,None,vallejo,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
503644588301504512,Sun Aug 24 20:46:41 +0000 2014,1367,1027,False,107389,3453,1,3,0,False,not_related_or_irrelevant,18,0,Client Web,384,RT @mashable: YouTube video shows aerial view of post-earthquake damage in Napa -http://t.co/h1Zt2VCg3u http://t.co/uKJbaIsgHt,None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
503644609839632384,Sun Aug 24 20:46:46 +0000 2014,58449,580,True,94460,3870,0,0,1,True,sympathy_and_emotional_support,0,0,OtherSite,389,RT @janellejourno: Thankful I wasn't at my desk when the napaquake hit. View of @NapaRegister newsroom. Thoughts to everyone affected. httâ€¦,None,None,None,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
503644609839632384,Sun Aug 24 20:46:46 +0000 2014,58449,580,True,94460,3870,0,0,1,True,sympathy_and_emotional_support,0,0,OtherSite,389,RT @janellejourno: Thankful I wasn't at my desk when the napaquake hit. View of @NapaRegister newsroom. Thoughts to everyone affected. httâ€¦,None,None,None,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
503644609839632384,Sun Aug 24 20:46:46 +0000 2014,58449,580,True,94460,3870,0,0,1,True,sympathy_and_emotional_support,0,0,OtherSite,389,RT @janellejourno: Thankful I wasn't at my desk when the napaquake hit. View of @NapaRegister newsroom. Thoughts to everyone affected. httâ€¦,None,None,None,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
503644609839632384,Sun Aug 24 20:46:46 +0000 2014,58449,580,True,94460,3870,0,0,1,True,sympathy_and_emotional_support,0,0,OtherSite,389,RT @janellejourno: Thankful I wasn't at my desk when the napaquake hit. View of @NapaRegister newsroom. Thoughts to everyone affected. httâ€¦,None,None,None,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
503644613216047105,Sun Aug 24 20:46:47 +0000 2014,735,814,True,15737,3487,0,0,0,False,sympathy_and_emotional_support,3,6,Client Web,390,How the Napa earthquake affected sleep in Northern California - https://t.co/xmRp4E0w78,northern,california,None,napa,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503644622409588736,Sun Aug 24 20:46:49 +0000 2014,43802,4497,True,64675,3545,0,0,1,False,not_related_or_irrelevant,4,3,Client Web,392,@EricHasseltine Welcome back. Was wondering if you got stuck in California with the earthquake.,None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644626788839424,Sun Aug 24 20:46:50 +0000 2014,196,7,False,228145,1772,0,1,1,False,sympathy_and_emotional_support,84,0,OtherSite,393,"RT @StPhilipsTucson: Please keep those affected by the recent earthquake in Napa, CA, in your prayers. City inspectors have red tagged... hâ€¦",None,ca,None,napa,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
503644626813591552,Sun Aug 24 20:46:50 +0000 2014,18,106,True,273,2718,1,2,1,False,donation_needs_or_offers_or_volunteering_services,1,0,OtherSite,393,Check out @VinoIndustryhas forum to volunteer to help winemakers &amp; vintners following NapaEarthquake http://t.co/riTDGOfbNJ,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503644650767261696,Sun Aug 24 20:46:56 +0000 2014,330,997,True,5417,1914,0,1,1,False,sympathy_and_emotional_support,878,0,MobileApp,399,"@BereghostGames thank god u left California, they had an earthquake",None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644654383153152,Sun Aug 24 20:46:57 +0000 2014,1763,1465,True,44644,2543,0,1,1,False,donation_needs_or_offers_or_volunteering_services,84,0,MobileApp,400,RT @abc7newsBayArea: San Francisco Mayor Ed Lee toured quake damage in Napa this morning and offered help: http://t.co/25hYoM797Q earthquâ€¦,None,None,None,napa,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
503644691049762817,Sun Aug 24 20:47:06 +0000 2014,1470,2854,False,13273,2322,2,1,0,False,sympathy_and_emotional_support,52,0,MobileApp,409,"RT @FoodieAffair: Note to Napa: Be safe all! Help each other. Share candles, flashlights, food, wine, water &amp; kindness...love to all!!!â€¦",None,None,None,None,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
503644702839562241,Sun Aug 24 20:47:09 +0000 2014,1676,1691,False,13593,3229,0,0,1,False,not_related_or_irrelevant,0,0,Twitterfeed,412,Jawbone UP Data Shows How Many Woke Up During the Napa Earthquake http://t.co/FcPlaeQlvy,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644713761517568,Sun Aug 24 20:47:11 +0000 2014,237,96,False,3902,3238,2,2,0,False,donation_needs_or_offers_or_volunteering_services,9,0,Tablet,414,"Willie Brown will present $50,000 check Weds from Raiders to Napa Valley Schools to assist in efforts to recover from Sunday's earthquake.",None,None,None,None,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True
503644727149723648,Sun Aug 24 20:47:14 +0000 2014,6775,868,False,141478,2651,1,1,1,False,donation_needs_or_offers_or_volunteering_services,0,0,OtherSite,417,Salvation Army Responds to the Napa California Earthquake : The Salvation Army http://t.co/bupopkz0uM napa earthquake,None,california,None,napa,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
503644745047228417,Sun Aug 24 20:47:19 +0000 2014,1257,157,False,11966,1658,2,0,0,False,not_related_or_irrelevant,2,0,UnofficialApps,422,"RT @Dick_Florida: Will the Earthquake of Things disrupt the earthquake we've all grown accustomed to? As always, California is the pioneer.",None,california,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644756967444482,Sun Aug 24 20:47:22 +0000 2014,558,735,True,7416,2536,1,1,1,False,sympathy_and_emotional_support,10,0,Client Web,425,All my thoughts and wishes go out to all my friends and family in Napa after the devastating earthquake. napaearthquake missmyson,None,None,None,napa,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
503644818472726530,Sun Aug 24 20:47:36 +0000 2014,827,749,False,1011,3141,1,1,0,False,sympathy_and_emotional_support,2,0,Client Web,439,http://t.co/kfRkO2XxIp nooooooo..... dont mind a bit of californian wine - Disaster in Napa!! (And obv all others affected by the quake too),None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
503644837993021440,Sun Aug 24 20:47:41 +0000 2014,1358,382,True,2091,3355,2,1,0,False,donation_needs_or_offers_or_volunteering_services,20,0,MobileApp,444,Oakland Raiders to Donate to Napa Schools: Following Sunday's 6.0-magnitude earthquake that struck the heart of... http://t.co/3C4yuu2AjM,None,None,None,None,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
503644839162826752,Sun Aug 24 20:47:41 +0000 2014,158,311,False,1128,3168,1,2,0,False,not_related_or_irrelevant,1,1,MobileApp,444,"RT @weknowwhatsbest: Immediately after vacation, the First Couple will spend a few nights in Wine Country California to inspect any possiblâ€¦",country,california,None,None,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
