TweetID,CreationTime,DeltaSeconds,Followed,Followers,GeoTagged,Label,TotalTweets,TwitterAge,Verified,nHashTags,nLikes,nMentions,nRetweets,nUrls
503643504493731840,Sun Aug 24 20:42:23 +0000 2014,0:02:06,180,285,False,not_related_or_irrelevant,13411,1655,False,3,0,1,0,1
503643505026011136,Sun Aug 24 20:42:23 +0000 2014,0:02:06,371,303,True,other_useful_information,6184,2651,False,1,0,1,0,0
503643505336782848,Sun Aug 24 20:42:23 +0000 2014,0:02:06,143,246,False,other_useful_information,2280,1655,False,3,0,1,0,1
503643506100150274,Sun Aug 24 20:42:23 +0000 2014,0:02:06,402,7087,True,missing_trapped_or_found_people,40437,3055,False,3,0,1,0,1
503643506141708288,Sun Aug 24 20:42:23 +0000 2014,0:02:06,1802,1077,False,other_useful_information,194702,3206,False,0,0,0,0,0
503643507215839235,Sun Aug 24 20:42:24 +0000 2014,0:02:07,279,1198,False,other_useful_information,21795,3142,False,3,0,1,0,1
503643507865968641,Sun Aug 24 20:42:24 +0000 2014,0:02:07,278,1779,False,donation_needs_or_offers_or_volunteering_services,42907,2637,False,3,0,1,0,1
503643508537049091,Sun Aug 24 20:42:24 +0000 2014,0:02:07,678,3965,True,other_useful_information,10226,3353,False,0,0,2,0,0
503643508549623808,Sun Aug 24 20:42:24 +0000 2014,0:02:07,258,718,False,other_useful_information,58299,2865,False,3,0,1,0,1
503643509292023808,Sun Aug 24 20:42:24 +0000 2014,0:02:07,152,339,False,missing_trapped_or_found_people,29650,2137,False,3,0,1,0,1
503643509929558016,Sun Aug 24 20:42:24 +0000 2014,0:02:07,219,1613,False,other_useful_information,53622,2534,False,3,0,1,0,1
503643510911021056,Sun Aug 24 20:42:24 +0000 2014,0:02:07,0,84,False,other_useful_information,720116,1565,False,0,0,0,0,1
503643511355617280,Sun Aug 24 20:42:25 +0000 2014,0:02:08,239,636,False,other_useful_information,10736,2776,False,3,0,1,0,1
503643512160923649,Sun Aug 24 20:42:25 +0000 2014,0:02:08,244,1817,False,injured_or_dead_people,171993,2226,False,3,0,1,0,1
503643512467103744,Sun Aug 24 20:42:25 +0000 2014,0:02:08,2629,2864,True,other_useful_information,91040,2102,False,0,0,1,32,0
503643512932667393,Sun Aug 24 20:42:25 +0000 2014,0:02:08,140,333,False,other_useful_information,21476,2116,False,3,0,1,0,1
503643514321002498,Sun Aug 24 20:42:25 +0000 2014,0:02:08,0,84,False,sympathy_and_emotional_support,720116,1565,False,0,0,0,0,1
503643514505527297,Sun Aug 24 20:42:25 +0000 2014,0:02:08,989,2950,True,injured_or_dead_people,20629,3136,False,3,0,1,0,1
503643516174868480,Sun Aug 24 20:42:26 +0000 2014,0:02:09,190,1701,False,other_useful_information,66445,2187,False,3,0,1,0,1
503643516883709952,Sun Aug 24 20:42:26 +0000 2014,0:02:09,853,4516,True,not_related_or_irrelevant,250607,2924,False,3,0,1,0,1
503643517512851456,Sun Aug 24 20:42:26 +0000 2014,0:02:09,273,1962,False,sympathy_and_emotional_support,180793,2165,False,3,0,1,0,1
503643517907111936,Sun Aug 24 20:42:26 +0000 2014,0:02:09,843,300,False,infrastructure_and_utilities_damage,24929,1461,False,0,0,0,0,0
503643518276206593,Sun Aug 24 20:42:26 +0000 2014,0:02:09,352,4935,False,injured_or_dead_people,47179,2627,False,3,0,1,0,1
503643518922145792,Sun Aug 24 20:42:26 +0000 2014,0:02:09,122,532,False,other_useful_information,96089,2406,False,3,0,1,0,1
503643519719071746,Sun Aug 24 20:42:27 +0000 2014,0:02:10,233,3056,True,other_useful_information,96682,2996,False,3,0,1,0,1
503643521140928512,Sun Aug 24 20:42:27 +0000 2014,0:02:10,149,416,False,not_related_or_irrelevant,16174,1638,False,3,0,1,0,1
503643521807831041,Sun Aug 24 20:42:27 +0000 2014,0:02:10,375,2109,False,infrastructure_and_utilities_damage,114321,2229,False,3,0,1,0,1
503643522986045440,Sun Aug 24 20:42:27 +0000 2014,0:02:10,12544,15090,False,other_useful_information,42864,2400,False,1,0,0,0,0
503643523296821248,Sun Aug 24 20:42:27 +0000 2014,0:02:10,725,1158,True,donation_needs_or_offers_or_volunteering_services,5791,3753,False,1,0,1,4,0
503643524840308737,Sun Aug 24 20:42:28 +0000 2014,0:02:11,286,1594,False,infrastructure_and_utilities_damage,17750,2864,False,3,0,1,0,1
503643525712736256,Sun Aug 24 20:42:28 +0000 2014,0:02:11,150,284,False,infrastructure_and_utilities_damage,21722,1697,False,3,0,1,0,1
503643526375407616,Sun Aug 24 20:42:28 +0000 2014,0:02:11,542,6514,False,infrastructure_and_utilities_damage,25463,2477,False,3,0,1,0,1
503643527101034497,Sun Aug 24 20:42:28 +0000 2014,0:02:11,123,507,False,other_useful_information,16575,2493,False,3,0,1,0,1
503643527746949120,Sun Aug 24 20:42:28 +0000 2014,0:02:11,189,1513,False,other_useful_information,84804,2137,False,3,0,1,0,1
503643528447016960,Sun Aug 24 20:42:29 +0000 2014,0:02:12,2129,484,False,other_useful_information,23703,1614,False,0,0,1,12,1
503643528455790592,Sun Aug 24 20:42:29 +0000 2014,0:02:12,434,1796,False,sympathy_and_emotional_support,95985,2137,False,3,0,1,0,1
503643528732221440,Sun Aug 24 20:42:29 +0000 2014,0:02:12,272,277,True,other_useful_information,14610,2427,False,2,0,1,4542,0
503643529324036097,Sun Aug 24 20:42:29 +0000 2014,0:02:12,220,1067,False,other_useful_information,86200,1724,False,3,0,1,0,1
503643529382748163,Sun Aug 24 20:42:29 +0000 2014,0:02:12,1714,1774,True,other_useful_information,5297,3615,False,1,0,1,0,0
503643529697320960,Sun Aug 24 20:42:29 +0000 2014,0:02:12,178,124,True,other_useful_information,4240,2560,False,2,0,1,4542,0
503643532541046784,Sun Aug 24 20:42:30 +0000 2014,0:02:13,318,5119,False,other_useful_information,82527,2952,False,3,0,1,0,1
503643533647949825,Sun Aug 24 20:42:30 +0000 2014,0:02:13,306,113,True,infrastructure_and_utilities_damage,881,2319,False,1,0,1,49,0
503643535044653056,Sun Aug 24 20:42:30 +0000 2014,0:02:13,99,36,False,infrastructure_and_utilities_damage,1437,2556,False,0,1,3,0,0
503643535057227776,Sun Aug 24 20:42:30 +0000 2014,0:02:13,149380,307741,False,other_useful_information,124993,3420,False,1,11,0,48,0
503643535112163328,Sun Aug 24 20:42:30 +0000 2014,0:02:13,187,317,False,infrastructure_and_utilities_damage,8400,2182,False,3,0,1,0,1
503643536106196992,Sun Aug 24 20:42:30 +0000 2014,0:02:13,298,4593,False,other_useful_information,75568,2670,False,3,0,1,0,1
503643536747954177,Sun Aug 24 20:42:31 +0000 2014,0:02:14,257,715,False,infrastructure_and_utilities_damage,19012,2137,False,3,0,1,0,1
503643536836026369,Sun Aug 24 20:42:31 +0000 2014,0:02:14,42,19,True,other_useful_information,70,1621,False,0,0,1,879,1
503643537385467904,Sun Aug 24 20:42:31 +0000 2014,0:02:14,282,2940,False,other_useful_information,54297,2607,False,3,0,1,0,1
503643538081726464,Sun Aug 24 20:42:31 +0000 2014,0:02:14,225,2182,True,infrastructure_and_utilities_damage,30106,2997,False,3,0,1,0,1
503643538194579457,Sun Aug 24 20:42:31 +0000 2014,0:02:14,1027,1368,False,other_useful_information,107306,3449,False,1,0,2,17,0
503643538752815106,Sun Aug 24 20:42:31 +0000 2014,0:02:14,354,2053,False,other_useful_information,56066,2903,False,3,0,1,1,1
503643541068062720,Sun Aug 24 20:42:32 +0000 2014,0:02:15,346,1627,False,injured_or_dead_people,25565,2092,False,3,1,1,0,1
503643541776908288,Sun Aug 24 20:42:32 +0000 2014,0:02:15,200,1870,False,donation_needs_or_offers_or_volunteering_services,30760,2187,False,3,0,1,0,1
503643542393487360,Sun Aug 24 20:42:32 +0000 2014,0:02:15,1839,438,True,injured_or_dead_people,9799,3360,False,0,0,0,0,0
503643542464774144,Sun Aug 24 20:42:32 +0000 2014,0:02:15,181,1807,False,caution_and_advice,14123,2187,False,3,0,1,0,1
503643542690856960,Sun Aug 24 20:42:32 +0000 2014,0:02:15,797,1784,True,injured_or_dead_people,28384,3348,False,0,0,0,0,0
503643543164829696,Sun Aug 24 20:42:32 +0000 2014,0:02:15,91,164,False,sympathy_and_emotional_support,50430,2522,False,2,0,0,0,1
503643543739826176,Sun Aug 24 20:42:32 +0000 2014,0:02:15,343,4053,False,other_useful_information,8450,3010,False,3,0,1,0,1
503643544436113409,Sun Aug 24 20:42:32 +0000 2014,0:02:15,562,5831,False,other_useful_information,89991,2740,False,3,0,1,2,1
503643545958641664,Sun Aug 24 20:42:33 +0000 2014,0:02:16,188,1204,False,other_useful_information,40369,2347,False,3,0,1,0,1
503643546604544000,Sun Aug 24 20:42:33 +0000 2014,0:02:16,215,1204,False,not_related_or_irrelevant,149374,2465,False,3,0,1,0,1
503643548093526016,Sun Aug 24 20:42:33 +0000 2014,0:02:16,466,4815,False,other_useful_information,80827,2967,False,3,1,1,0,1
503643548894658560,Sun Aug 24 20:42:33 +0000 2014,0:02:16,192,497,False,infrastructure_and_utilities_damage,26243,2187,False,3,0,1,0,1
503643549456273409,Sun Aug 24 20:42:34 +0000 2014,0:02:17,337,7872,True,infrastructure_and_utilities_damage,66746,3414,False,0,0,0,0,1
503643549695741953,Sun Aug 24 20:42:34 +0000 2014,0:02:17,75,877,False,other_useful_information,10730,2543,False,3,0,1,0,1
503643549879918592,Sun Aug 24 20:42:34 +0000 2014,0:02:17,409,12679,False,other_useful_information,230949,3156,False,1,0,0,0,1
503643550391603200,Sun Aug 24 20:42:34 +0000 2014,0:02:17,153,367,False,caution_and_advice,84745,2533,False,1,0,0,0,0
503643551025348609,Sun Aug 24 20:42:34 +0000 2014,0:02:17,86,40,False,not_related_or_irrelevant,185,1972,False,3,0,2,36,0
503643551138607105,Sun Aug 24 20:42:34 +0000 2014,0:02:17,370,1896,False,not_related_or_irrelevant,41651,2116,False,3,0,1,0,1
503643551813877760,Sun Aug 24 20:42:34 +0000 2014,0:02:17,76,7497,False,other_useful_information,108150,2847,False,3,0,1,0,1
503643553608646657,Sun Aug 24 20:42:35 +0000 2014,0:02:18,160,48,False,infrastructure_and_utilities_damage,120,1755,False,1,0,0,0,0
503643553999126528,Sun Aug 24 20:42:35 +0000 2014,0:02:18,1611,490,False,other_useful_information,6164,3066,False,2,0,1,21,1
503643557849477120,Sun Aug 24 20:42:36 +0000 2014,0:02:19,244,223,False,infrastructure_and_utilities_damage,666,1816,False,1,0,1,299,0
503643559577550848,Sun Aug 24 20:42:36 +0000 2014,0:02:19,713,302,True,other_useful_information,3785,3411,False,0,0,2,21,0
503643561116450816,Sun Aug 24 20:42:36 +0000 2014,0:02:19,1637,1786,False,infrastructure_and_utilities_damage,41295,2508,False,2,0,0,0,1
503643561804709889,Sun Aug 24 20:42:37 +0000 2014,0:02:20,339,267,False,other_useful_information,4413,2001,False,0,0,1,51,0
503643564375416832,Sun Aug 24 20:42:37 +0000 2014,0:02:20,11442,10368,True,caution_and_advice,249093,4194,False,2,0,1,0,0
503643564698767361,Sun Aug 24 20:42:37 +0000 2014,0:02:20,282,104,True,other_useful_information,1099,3158,False,1,0,1,215,0
503643566883622913,Sun Aug 24 20:42:38 +0000 2014,0:02:21,1863,1592,True,infrastructure_and_utilities_damage,102190,3870,False,0,0,0,0,1
503643568888881152,Sun Aug 24 20:42:38 +0000 2014,0:02:21,957,157,False,other_useful_information,2768,2290,False,0,0,1,38,0
503643569333104641,Sun Aug 24 20:42:38 +0000 2014,0:02:21,1010,1156,True,other_useful_information,3732,2422,False,0,0,1,3,1
503643570721394688,Sun Aug 24 20:42:39 +0000 2014,0:02:22,3230,3524,False,not_related_or_irrelevant,54467,3563,False,3,0,2,2,1
503643571254075393,Sun Aug 24 20:42:39 +0000 2014,0:02:22,1,570,False,sympathy_and_emotional_support,389707,1372,False,1,0,1,0,1
503643571535114241,Sun Aug 24 20:42:39 +0000 2014,0:02:22,1150,2791,True,other_useful_information,54981,3284,False,0,0,2,4,0
503643572307255296,Sun Aug 24 20:42:39 +0000 2014,0:02:22,1065,457,False,other_useful_information,28197,1567,False,0,0,1,639,1
503643583069839360,Sun Aug 24 20:42:42 +0000 2014,0:02:25,3609,4118,False,other_useful_information,172996,2785,False,0,0,1,0,1
503643584055476225,Sun Aug 24 20:42:42 +0000 2014,0:02:25,5755,5366,False,other_useful_information,3412,2161,False,0,2,0,0,0
503643589922926592,Sun Aug 24 20:42:43 +0000 2014,0:02:26,3231,195983,True,infrastructure_and_utilities_damage,168227,3416,True,3,1,1,9,0
503643591114493952,Sun Aug 24 20:42:44 +0000 2014,0:02:27,499,284,True,infrastructure_and_utilities_damage,1614,1937,False,0,0,1,663,1
503643595816316928,Sun Aug 24 20:42:45 +0000 2014,0:02:28,853,273,True,other_useful_information,10837,1574,False,0,0,1,38,0
503643596424503298,Sun Aug 24 20:42:45 +0000 2014,0:02:28,630,584,True,other_useful_information,2104,1657,False,0,1,0,0,1
503643596894273537,Sun Aug 24 20:42:45 +0000 2014,0:02:28,3423,23062,False,other_useful_information,69004,2532,False,0,0,0,0,0
503643597041061888,Sun Aug 24 20:42:45 +0000 2014,0:02:28,1906,887,False,injured_or_dead_people,29710,3051,False,0,0,1,1,1
503643597259157504,Sun Aug 24 20:42:45 +0000 2014,0:02:28,574,718,False,other_useful_information,21463,2854,False,2,0,1,52,0
503643599188545536,Sun Aug 24 20:42:46 +0000 2014,0:02:29,1036,650,False,other_useful_information,9518,3265,False,1,0,2,20,0
503643599293386752,Sun Aug 24 20:42:45 +0000 2014,0:02:28,2046,1123,True,infrastructure_and_utilities_damage,10609,3268,False,2,0,1,9,1
503643600719052801,Sun Aug 24 20:42:46 +0000 2014,0:02:29,138,44,False,infrastructure_and_utilities_damage,3186,1472,False,0,0,1,0,1
503643604774961152,Sun Aug 24 20:42:47 +0000 2014,0:02:30,319,168,False,other_useful_information,832,1471,False,0,0,0,0,0
503643605521944576,Sun Aug 24 20:42:47 +0000 2014,0:02:30,172,102,False,not_related_or_irrelevant,5301,3351,False,1,0,2,17,0
503643606926630912,Sun Aug 24 20:42:47 +0000 2014,0:02:30,1977,2085,False,other_useful_information,126703,2804,False,0,0,0,0,1
503643612609921024,Sun Aug 24 20:42:49 +0000 2014,0:02:32,1677,1837,True,injured_or_dead_people,45238,3465,False,0,0,1,435,0
503643613780516865,Sun Aug 24 20:42:49 +0000 2014,0:02:32,3090,6682,False,other_useful_information,8147,3487,False,1,0,0,0,0
503643614669725696,Sun Aug 24 20:42:49 +0000 2014,0:02:32,180,1149,False,other_useful_information,545037,1541,False,0,0,1,14,1
503643616045436930,Sun Aug 24 20:42:49 +0000 2014,0:02:32,636,251,False,donation_needs_or_offers_or_volunteering_services,1237,1561,False,1,0,1,185,0
503643618096058368,Sun Aug 24 20:42:50 +0000 2014,0:02:33,865,783,True,other_useful_information,74287,3747,False,0,0,1,18,0
503643618423234561,Sun Aug 24 20:42:50 +0000 2014,0:02:33,140,87,True,infrastructure_and_utilities_damage,8501,2150,False,0,0,0,0,1
503643619707068416,Sun Aug 24 20:42:50 +0000 2014,0:02:33,667,2523,True,other_useful_information,212825,3244,False,2,0,0,0,1
503643620587896832,Sun Aug 24 20:42:51 +0000 2014,0:02:34,1491,26742,False,other_useful_information,90755,3463,True,1,0,2,6,0
503643622198083584,Sun Aug 24 20:42:51 +0000 2014,0:02:34,1034,1117,True,other_useful_information,6089,1920,False,2,0,5,5,0
503643624622391296,Sun Aug 24 20:42:52 +0000 2014,0:02:35,865,1491,True,not_related_or_irrelevant,685,3369,True,1,0,2,44,0
503643640447905792,Sun Aug 24 20:42:55 +0000 2014,0:02:38,725,1158,True,injured_or_dead_people,5791,3753,False,0,0,1,51,0
503643644180824064,Sun Aug 24 20:42:56 +0000 2014,0:02:39,2486,367,False,other_useful_information,14301,3337,False,2,0,1,28,0
503643644684161025,Sun Aug 24 20:42:56 +0000 2014,0:02:39,554,351,False,other_useful_information,5620,3329,False,2,0,1,4542,0
503643645094801408,Sun Aug 24 20:42:56 +0000 2014,0:02:39,1217,1332,False,infrastructure_and_utilities_damage,5688,2816,False,2,0,3,37,1
503643649591476224,Sun Aug 24 20:42:58 +0000 2014,0:02:41,104,208,True,other_useful_information,3328,2840,False,0,0,1,5,1
503643650224451584,Sun Aug 24 20:42:58 +0000 2014,0:02:41,267,269,True,other_useful_information,7155,3344,False,1,0,2,4,0
503643652053143553,Sun Aug 24 20:42:58 +0000 2014,0:02:41,4955,3533,True,infrastructure_and_utilities_damage,449598,3057,False,1,0,1,15,1
503643652841672704,Sun Aug 24 20:42:58 +0000 2014,0:02:41,824,879,True,infrastructure_and_utilities_damage,104295,3328,False,1,1,1,0,0
503643656939520000,Sun Aug 24 20:42:59 +0000 2014,0:02:42,1212,1803,False,other_useful_information,5984,2285,True,0,0,1,1,1
503643657137041409,Sun Aug 24 20:42:59 +0000 2014,0:02:42,515,141,True,infrastructure_and_utilities_damage,1508,3368,False,1,0,1,0,1
503643659682594816,Sun Aug 24 20:43:00 +0000 2014,0:02:43,321,454,False,other_useful_information,62453,2797,False,2,0,2,15,0
503643663868514304,Sun Aug 24 20:43:01 +0000 2014,0:02:44,1252,753,True,injured_or_dead_people,17704,1935,False,2,0,1,788,1
503643664015712256,Sun Aug 24 20:43:01 +0000 2014,0:02:44,137,15,True,other_useful_information,77,1522,False,1,0,0,0,0
503643664539607041,Sun Aug 24 20:43:01 +0000 2014,0:02:44,5867,39872,False,not_related_or_irrelevant,157464,4127,True,0,0,0,3,1
503643668272529408,Sun Aug 24 20:43:02 +0000 2014,0:02:45,1027,1368,False,infrastructure_and_utilities_damage,107306,3449,False,1,0,1,18,1
503643668725903360,Sun Aug 24 20:43:02 +0000 2014,0:02:45,4690,4195,True,injured_or_dead_people,141127,3303,False,0,0,1,879,1
503643673335054336,Sun Aug 24 20:43:03 +0000 2014,0:02:46,8290,7523,False,injured_or_dead_people,74230,3320,False,1,1,0,1,1
503643674799255552,Sun Aug 24 20:43:03 +0000 2014,0:02:46,976,9500,False,injured_or_dead_people,4568,3362,True,0,0,1,51,0
503643675214499840,Sun Aug 24 20:43:04 +0000 2014,0:02:47,1639,1919,True,infrastructure_and_utilities_damage,19228,3321,False,1,0,2,17,0
503643675730407424,Sun Aug 24 20:43:04 +0000 2014,0:02:47,2280,4341,True,other_useful_information,33127,2538,False,0,0,1,11,0
503643676518543360,Sun Aug 24 20:43:04 +0000 2014,0:02:47,735,293,False,injured_or_dead_people,9141,1374,False,0,0,0,0,1
503643676560863233,Sun Aug 24 20:43:04 +0000 2014,0:02:47,14,797,False,infrastructure_and_utilities_damage,80586,1647,False,1,0,2,2,1
503643676950921216,Sun Aug 24 20:43:04 +0000 2014,0:02:47,667,2523,True,other_useful_information,212825,3244,False,1,0,0,3009,0
503643677437464577,Sun Aug 24 20:43:04 +0000 2014,0:02:47,14,797,False,not_related_or_irrelevant,80586,1647,False,1,0,2,1,1
503643678821605376,Sun Aug 24 20:43:04 +0000 2014,0:02:47,2169,768,True,infrastructure_and_utilities_damage,5853,2286,False,1,0,1,48,0
503643682860716032,Sun Aug 24 20:43:05 +0000 2014,0:02:48,114,363,False,other_useful_information,17988,3046,False,0,0,1,8,0
503643683015888896,Sun Aug 24 20:43:05 +0000 2014,0:02:48,349,965,False,other_useful_information,59087,2393,False,0,0,1,31,0
503643683267571712,Sun Aug 24 20:43:06 +0000 2014,0:02:49,2507,606880,True,infrastructure_and_utilities_damage,195202,3577,True,0,2,0,16,1
503643683426533376,Sun Aug 24 20:43:06 +0000 2014,0:02:49,988,1278,True,injured_or_dead_people,2805,2189,False,2,0,1,32,0
503643684785487873,Sun Aug 24 20:43:06 +0000 2014,0:02:49,443,337,True,infrastructure_and_utilities_damage,22123,2268,False,3,0,1,9,0
503643685691858944,Sun Aug 24 20:43:06 +0000 2014,0:02:49,919,3102,False,infrastructure_and_utilities_damage,61310,2457,True,4,0,1,1,1
503643686182596609,Sun Aug 24 20:43:06 +0000 2014,0:02:49,1308,317079,True,other_useful_information,257129,3395,True,1,11,0,40,1
503643687889272832,Sun Aug 24 20:43:07 +0000 2014,0:02:50,735,293,False,injured_or_dead_people,9141,1374,False,0,0,0,0,1
503643692176269312,Sun Aug 24 20:43:08 +0000 2014,0:02:51,114,363,False,other_useful_information,17988,3046,False,0,0,1,1,0
503643692591095808,Sun Aug 24 20:43:08 +0000 2014,0:02:51,181,1526,False,not_related_or_irrelevant,1803405,2095,False,0,0,0,0,1
503643693186695168,Sun Aug 24 20:43:08 +0000 2014,0:02:51,2056,1214,True,other_useful_information,2308,3675,False,1,0,1,233,0
503643693455134720,Sun Aug 24 20:43:08 +0000 2014,0:02:51,25427,544487,True,infrastructure_and_utilities_damage,292618,3417,True,1,0,2,44,0
503643697981169664,Sun Aug 24 20:43:09 +0000 2014,0:02:52,96,154,True,infrastructure_and_utilities_damage,3349,3180,False,0,0,0,0,0
503643703249235968,Sun Aug 24 20:43:10 +0000 2014,0:02:53,1122,4295,True,other_useful_information,8404,2457,False,2,0,1,4542,0
503643711733891072,Sun Aug 24 20:43:12 +0000 2014,0:02:55,1939,2511,True,other_useful_information,93460,3212,False,1,0,0,0,0
503643712430542848,Sun Aug 24 20:43:12 +0000 2014,0:02:55,2230,305,True,infrastructure_and_utilities_damage,19002,2887,False,3,0,1,9,0
503643715987337216,Sun Aug 24 20:43:13 +0000 2014,0:02:56,484,3821,False,other_useful_information,3779,3374,False,0,0,1,51,0
503643716465086464,Sun Aug 24 20:43:13 +0000 2014,0:02:56,10511,9556,True,other_useful_information,57437,3466,False,2,0,1,3,0
503643717480087552,Sun Aug 24 20:43:14 +0000 2014,0:02:57,385,420,True,other_useful_information,67366,2070,False,2,0,1,4542,0
503643717891149824,Sun Aug 24 20:43:14 +0000 2014,0:02:57,694,693,True,infrastructure_and_utilities_damage,32213,2034,False,0,0,1,19,0
503643719061757952,Sun Aug 24 20:43:14 +0000 2014,0:02:57,5208,6925,True,other_useful_information,20060,3371,False,3,0,1,2,1
503643720466845696,Sun Aug 24 20:43:14 +0000 2014,0:02:57,2554,721,False,other_useful_information,167501,2609,False,0,0,0,0,1
503643726351450112,Sun Aug 24 20:43:16 +0000 2014,0:02:59,2025,5880,True,injured_or_dead_people,30903,3243,False,1,0,1,48,0
503643727294779392,Sun Aug 24 20:43:16 +0000 2014,0:02:59,1027,1368,False,displaced_people_and_evacuations,107306,3449,False,1,0,2,44,0
503643727491907584,Sun Aug 24 20:43:16 +0000 2014,0:02:59,775,337,False,other_useful_information,290,2061,False,0,0,1,53,0
503643728863436800,Sun Aug 24 20:43:16 +0000 2014,0:02:59,226,250,True,sympathy_and_emotional_support,5096,1946,False,2,0,1,29,1
503643730239180800,Sun Aug 24 20:43:17 +0000 2014,0:03:00,105,25,False,not_related_or_irrelevant,56,2091,False,0,0,1,1448,0
503643730877100032,Sun Aug 24 20:43:17 +0000 2014,0:03:00,647,824,False,other_useful_information,21049,2728,False,0,0,1,4,1
503643731745320961,Sun Aug 24 20:43:17 +0000 2014,0:03:00,2160,759,True,other_useful_information,18201,3377,False,1,0,1,18,1
503643732810289152,Sun Aug 24 20:43:17 +0000 2014,0:03:00,133,54,True,other_useful_information,2882,2130,False,1,0,2,23,0
503643733296824321,Sun Aug 24 20:43:17 +0000 2014,0:03:00,985,1522,True,other_useful_information,3262,2358,False,1,0,1,11,0
503643734299648002,Sun Aug 24 20:43:18 +0000 2014,0:03:01,574,718,False,not_related_or_irrelevant,21463,2854,False,2,0,1,3,0
503643737126223872,Sun Aug 24 20:43:18 +0000 2014,0:03:01,988,1278,True,infrastructure_and_utilities_damage,2805,2189,False,0,0,1,51,0
503643738468798465,Sun Aug 24 20:43:19 +0000 2014,0:03:02,1057,2557,False,other_useful_information,1554,2501,False,1,0,0,0,0
503643740553375744,Sun Aug 24 20:43:19 +0000 2014,0:03:02,10389,10482,False,sympathy_and_emotional_support,184114,2612,False,1,0,1,40,0
503643740633038850,Sun Aug 24 20:43:19 +0000 2014,0:03:02,2909,779,False,injured_or_dead_people,10205,1531,False,0,0,1,0,1
503643741270183936,Sun Aug 24 20:43:19 +0000 2014,0:03:02,1930,2630,True,other_useful_information,16560,2944,False,1,0,1,48,0
503643742516301827,Sun Aug 24 20:43:20 +0000 2014,0:03:03,429,81,True,other_useful_information,4500,2299,False,0,0,0,0,1
503643746211090432,Sun Aug 24 20:43:21 +0000 2014,0:03:04,3162,6677,True,caution_and_advice,11919,2617,True,1,0,2,44,0
503643746265997312,Sun Aug 24 20:43:21 +0000 2014,0:03:04,5520,5513,False,sympathy_and_emotional_support,317483,1897,False,0,0,1,1448,0
503643746777722881,Sun Aug 24 20:43:21 +0000 2014,0:03:04,125,46,False,infrastructure_and_utilities_damage,473,1984,False,1,0,1,24,0
503643751961874432,Sun Aug 24 20:43:22 +0000 2014,0:03:05,31051,70819,False,not_related_or_irrelevant,1042742,2544,False,0,1,1,3,1
503643753245331456,Sun Aug 24 20:43:22 +0000 2014,0:03:05,273,716,False,other_useful_information,276506,1460,False,0,0,0,0,0
503643755560185856,Sun Aug 24 20:43:23 +0000 2014,0:03:06,464,295,True,donation_needs_or_offers_or_volunteering_services,2219,1626,False,1,0,1,0,1
503643757338578944,Sun Aug 24 20:43:23 +0000 2014,0:03:06,231,2749,True,sympathy_and_emotional_support,75696,3326,False,1,0,0,0,1
503643757494161408,Sun Aug 24 20:43:23 +0000 2014,0:03:06,150,159,True,other_useful_information,3851,3144,False,0,0,1,11,1
503643759050260480,Sun Aug 24 20:43:24 +0000 2014,0:03:07,667,2523,True,other_useful_information,212825,3244,False,1,0,1,668,0
503643762690514944,Sun Aug 24 20:43:24 +0000 2014,0:03:07,995,746,False,other_useful_information,31767,2460,False,5,0,1,1,1
503643766679695361,Sun Aug 24 20:43:25 +0000 2014,0:03:08,144,583,False,other_useful_information,632,2389,False,0,0,1,51,0
503643767325605888,Sun Aug 24 20:43:26 +0000 2014,0:03:09,120,39,False,not_related_or_irrelevant,792,1568,False,0,0,1,2,1
503643770974633985,Sun Aug 24 20:43:26 +0000 2014,0:03:09,1920,811,False,other_useful_information,1042,3308,False,1,0,1,48,0
503643771175960577,Sun Aug 24 20:43:26 +0000 2014,0:03:09,463,141,True,infrastructure_and_utilities_damage,3233,4046,False,1,0,2,0,0
503643771553067008,Sun Aug 24 20:43:27 +0000 2014,0:03:10,10511,9556,True,not_related_or_irrelevant,57437,3466,False,2,0,1,14,0
503643773385969664,Sun Aug 24 20:43:27 +0000 2014,0:03:10,1951,2264,False,other_useful_information,57478,2513,False,0,0,1,661,0
503643774996996096,Sun Aug 24 20:43:27 +0000 2014,0:03:10,203,500,False,infrastructure_and_utilities_damage,5068,2596,False,0,0,0,0,0
503643775164350465,Sun Aug 24 20:43:27 +0000 2014,0:03:10,382,2987,True,infrastructure_and_utilities_damage,18740,2496,False,1,1,0,0,0
503643776183959553,Sun Aug 24 20:43:28 +0000 2014,0:03:11,815,743,True,other_useful_information,8866,2309,False,2,0,1,287,0
503643777039204352,Sun Aug 24 20:43:28 +0000 2014,0:03:11,3231,195983,True,other_useful_information,168227,3416,True,0,1,0,7,1
503643777651974144,Sun Aug 24 20:43:28 +0000 2014,0:03:11,7334,6649,False,infrastructure_and_utilities_damage,140801,3306,False,3,0,1,1,1
503643778063007744,Sun Aug 24 20:43:28 +0000 2014,0:03:11,499,711,False,sympathy_and_emotional_support,896,3034,False,2,0,1,13,0
503643778687963136,Sun Aug 24 20:43:28 +0000 2014,0:03:11,230,131150,True,not_related_or_irrelevant,18699,3346,True,0,169,0,271,0
503643780265046016,Sun Aug 24 20:43:29 +0000 2014,0:03:12,2135,737,False,displaced_people_and_evacuations,13658,3325,False,1,2,0,0,0
