TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,nRetweets,nLikes,Source,isRetweet,Text,InfoSource,InfoType,Informativeness,DeltaSeconds,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
348150254568349696,Fri Jun 21 18:47:43 +0000 2013,60,50,False,453,2317,1,0,0,False,0,0,MobileApp,False,Today was the summer solstice.... #yycflood http://t.co/gCPRPsq7bG,Not applicable,Other Useful Information,Related - but not informative,110538,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348150342619381760,Fri Jun 21 18:48:04 +0000 2013,464,505,False,2141,2073,0,0,0,False,0,0,Client Web,False,"So impressed with how Calgary is handling this flood! Emergency services, city officials, their staff &amp; media are keeping us well informed!",Eyewitness,Sympathy and support,Related - but not informative,110559,None,None,None,None,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
348151995196129280,Fri Jun 21 18:54:38 +0000 2013,718,1072,False,9638,3205,1,1,0,False,23,0,Tablet,True,RT @jengerson: Very wet. #yycflood http://t.co/RVVApZ4cIb,Eyewitness,Other Useful Information,Related - but not informative,110953,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348154868306935809,Fri Jun 21 19:06:03 +0000 2013,517,522,False,9895,2535,1,2,0,False,72,0,MobileApp,True,RT @AnaheimDucks: Our thoughts are with the @NHLFlames and everyone affected by the #yycflood! Stay safe!,Outsiders,Sympathy and support,Related - but not informative,111638,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348156944449679362,Fri Jun 21 19:14:18 +0000 2013,134,620,False,498,2686,3,2,0,False,367,0,MobileApp,True,RT @CalgaryPolice: @edmontonpolice arrive in #yyc to offer assistance to the citizens of Calgary. #yycflood Thank you #yeg http://t.co/uJdX…,Government,Donations and volunteering,Related and informative,112133,None,None,None,None,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
348158001452044289,Fri Jun 21 19:18:30 +0000 2013,140,193,False,893,1951,1,0,0,False,0,0,MobileApp,False,I would like to see all this craziness. #yycflood,Outsiders,Not applicable,Related - but not informative,112385,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348163105903214592,Fri Jun 21 19:38:47 +0000 2013,106,128,False,1168,2458,1,1,0,False,4,0,MobileApp,True,"RT @LaylaaaaC: We've been seeing floods happen around the world, but once it hits your city it really hits the heart 😕#yycflood #prayforcal…",Eyewitness,Sympathy and support,Related - but not informative,113602,None,None,None,None,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
348163303027122177,Fri Jun 21 19:39:34 +0000 2013,92,761,True,688,3340,1,1,0,False,101,0,MobileApp,True,RT @Stevethegrunt: Awesome RT @MissSon: This pic of an awesome firefighter in Mission needs 2 go viral.  Pls share! #abflood http://t.co/JZ…,Not applicable,Donations and volunteering,Related and informative,113649,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
348163869258166272,Fri Jun 21 19:41:49 +0000 2013,104,203,True,4940,2370,1,1,0,False,1407,0,MobileApp,True,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs,Outsiders,Other Useful Information,Related - but not informative,113784,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348165517636419584,Fri Jun 21 19:48:22 +0000 2013,5,105,False,25,1805,1,3,0,False,14,0,MobileApp,True,"RT @TELUS: RT @tgreenc: Free local, long distance &amp; text mess for evac'd @TELUS customers in #abflood limit calls to keep lines open for 1s…",Business,Donations and volunteering,Related and informative,114177,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348166079681540097,Fri Jun 21 19:50:36 +0000 2013,561,643,True,11882,2583,1,1,0,False,284,0,Client Web,True,"RT @markusoff: Breanne Waggott catches a fish outside her home in Bridgeland, several blocks from river. #yycflood foraging. http://t.co/FL…",Eyewitness,Other Useful Information,Related and informative,114311,None,None,None,None,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
348168990511742976,Fri Jun 21 20:02:10 +0000 2013,160,113,False,229,2143,0,0,0,False,0,0,MobileApp,False,The floods in Calgary are crazy 😧,Eyewitness,Other Useful Information,Related - but not informative,115005,None,None,None,None,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
348170034893422592,Fri Jun 21 20:06:19 +0000 2013,80,247,True,671,2126,2,1,0,False,2,0,Client Web,False,@YMCA_Calgary Glad to see all partners at South Fish Creek Recreation Association coming together to welcome evacuees. #yycflood #staysafe,Business,Donations and volunteering,Related and informative,115254,None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
348170517230014464,Fri Jun 21 20:08:14 +0000 2013,3153,1951,False,4497,3186,1,0,0,False,1,0,OtherSite,False,Saw this earlier today by the Curling club...#yycflood http://t.co/qwkggnSauV,Eyewitness,Infrastructure and utilities,Related - but not informative,115369,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348170538222497792,Fri Jun 21 20:08:19 +0000 2013,629,1537,True,1051,2082,2,0,0,False,0,0,MobileApp,False,"Stay safe, #yyc friends #abflood",Outsiders,Sympathy and support,Related - but not informative,115374,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348170575962845184,Fri Jun 21 20:08:28 +0000 2013,3086,1715,True,47633,3362,1,1,0,False,0,0,UnofficialApps,False,RT @betheed: #yycflood East Elbow Park http://t.co/Efvk63yU7U,Eyewitness,Infrastructure and utilities,Related and informative,115383,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348171003781857281,Fri Jun 21 20:10:10 +0000 2013,1485,1492,False,39817,3107,0,1,1,False,20,0,MobileApp,True,RT @DavidSuzukiFDN: Is Alberta Flooding a Sign of Climate Change? http://t.co/4e8hZjB6sC,Media,Other Useful Information,Related and informative,115485,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348171955893043201,Fri Jun 21 20:13:57 +0000 2013,2950,2904,True,41368,2352,2,1,0,False,137,0,Client Web,True,RT @CalgaryPolice: List of current road closures #yycflood #yyc http://t.co/2rlJcWZhie,Government,Infrastructure and utilities,Related and informative,115712,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348172421444009984,Fri Jun 21 20:15:48 +0000 2013,2337,4719,False,434954,3310,0,1,1,False,106,0,OtherSite,True,"RT @AP: Flooding forces downtown evacuation of Canadian city of Calgary, forces 75,000 from their homes: http://t.co/yDoqNce7Rw -MM",Media,Affected individuals,Related and informative,115823,None,None,None,None,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
348172870234542080,Fri Jun 21 20:17:35 +0000 2013,1246,2032,True,11534,3732,2,1,0,False,102,0,Client Web,True,RT @andrewmcintyre: Air shot of the extent of the Zoo flooding: http://t.co/mEAIxyXipl #yyc #yycflood,Outsiders,Infrastructure and utilities,Related and informative,115930,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348172924781461504,Fri Jun 21 20:17:48 +0000 2013,372,373,True,2672,1977,2,1,1,False,1,0,MobileApp,True,RT @989JetFM: Here's how you can help out our provincial neighbours in #Alberta: http://t.co/dOT2dtoUEm - Matt #abflood,Media,Donations and volunteering,Related and informative,115943,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
348174715719913472,Fri Jun 21 20:24:55 +0000 2013,204164,126,False,29408,3422,1,1,1,True,0,0,OtherSite,False,@AlwaysLyndsay check out the City's blog for critical updates on affected areas http://t.co/va1uP2t8ME #yycflood,Media,Caution and advice,Related and informative,116370,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348175114178789376,Fri Jun 21 20:26:30 +0000 2013,747,898,True,2263,3215,2,2,0,False,2,0,MobileApp,False,@LisaOstrikoff: RT @cityofcalgary: There is NO boil water advisory in effect. #yyc water quality good #yycflood Yet!,Government,Caution and advice,Related and informative,116465,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348176225677750272,Fri Jun 21 20:30:55 +0000 2013,250,413,False,516,2467,1,2,0,False,1,0,Tablet,True,RT @DorrieF: “@Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/SMxBv3f7B…,Eyewitness,Other Useful Information,Related and informative,116730,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348177437844176896,Fri Jun 21 20:35:44 +0000 2013,483,528,True,2593,3326,2,2,0,False,7,0,Tablet,True,RT @alex_ruiz: RCMP statement on @CBC news: there may be 4 casualties in High River :( #yycflood #abflood,Media,Affected individuals,Related and informative,117019,None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
348177597219340288,Fri Jun 21 20:36:22 +0000 2013,297,323,True,6268,3198,2,1,0,False,1,0,MobileApp,True,RT @chloeelang: Praying the priddis dam doesn't give out again. 🙏 #staystrong #yycflood,Eyewitness,Sympathy and support,Related - but not informative,117057,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348178062791290882,Fri Jun 21 20:38:13 +0000 2013,287949,2091,True,173472,3020,2,0,1,True,1,0,UnofficialApps,False,Insurance companies brace for flood of claims http://t.co/bH5XvUN57Y #abflood #yycflood,Business,Other Useful Information,Related - but not informative,117168,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
348180801688576000,Fri Jun 21 20:49:06 +0000 2013,2982,160,True,22455,2880,2,1,1,False,3,0,MobileApp,True,"RT @metrocalgary: Despite a safe water supply, Calgarians flock to stock up on bottled water: http://t.co/77PcdgbxNN #yycflood #abflood",Media,Infrastructure and utilities,Related and informative,117821,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348181946729373696,Fri Jun 21 20:53:39 +0000 2013,62,130,True,4326,2109,0,1,0,False,70,0,Tablet,True,RT @CBC_Carla: AMA tells me MOST people with flooded homes will not have insurance since flood insurance doesn't exist for homes in Canada #,Media,Other Useful Information,Related and informative,118094,None,None,None,None,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
348185495102173186,Fri Jun 21 21:07:45 +0000 2013,94,101,False,253,2449,1,0,0,False,1,0,MobileApp,False,Well it's a beautiful day in Skyrim! May as well no-life it! #YYCFlood,Not labeled,Not labeled,Not related,118940,None,None,None,None,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
348187235729932288,Fri Jun 21 21:14:40 +0000 2013,173,619,True,2968,3440,2,2,0,False,1,0,MobileApp,True,"RT @markeyre: Can you see the car? RT @GlobalCalgary: PHOTO: Macleod Trail under water, courtesy of Jeff Berg. #YYC #yycflood http://t.co/Y…",Media,Infrastructure and utilities,Related and informative,119355,None,None,None,None,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
348188443685302275,Fri Jun 21 21:19:28 +0000 2013,34,191,True,222,2239,1,2,0,False,303,0,Client Web,True,RT @MapleLeafs: Our thoughts are with the @NHLFlames and everyone in Alberta affected by the #yycflood.,Outsiders,Sympathy and support,Related - but not informative,119643,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348188636627484673,Fri Jun 21 21:20:14 +0000 2013,478,402,True,15891,3255,5,2,0,False,1,0,Client Web,True,RT @31stScouts: Media reports @CanadianArmy Reservists from #Edmonton staging in #RedDeer for deployment to #Canmore #Calgary — #yycFlood #…,Government,Donations and volunteering,Related and informative,119689,None,None,None,None,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
348190331113701377,Fri Jun 21 21:26:58 +0000 2013,507,1018,False,2882,2254,2,1,0,False,85,0,MobileApp,True,RT @CBCCalgary: Thanks to Bryce Jablonski for this photo taken in Bridgeland during the #YYCFLOOD #YYC http://t.co/4Yn8qeRZ84,Media,Other Useful Information,Related and informative,120093,None,None,None,None,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
348194420568489984,Fri Jun 21 21:43:13 +0000 2013,171813,3504,True,186508,3542,3,1,0,True,76,0,TweetDeck,True,RT @aldjohnmar: All of Downtown now under evacuation orders. I'm so sorry everyone... #yyc #yyccc #yycflood,Eyewitness,Caution and advice,Related and informative,121068,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348194529641377794,Fri Jun 21 21:43:39 +0000 2013,4,47,False,255,1991,1,1,0,False,10,0,MobileApp,True,"RT @ctvedmonton: In #yyc. this aft., @pmharper, @Premier_Redford, @nenshi, and @GriffMLA are briefed. http://t.co/2E0sTq9iAJ #yycflood http…",Media,Other Useful Information,Related and informative,121094,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348196391912361984,Fri Jun 21 21:51:03 +0000 2013,355,272,False,802,2530,0,0,0,False,0,0,MobileApp,False,Saturdays game against the Okotoks Erratic has been cancelled because of flooding in southern Alberta. No make up date at this time.,Outsiders,Caution and advice,Related and informative,121538,None,None,None,None,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348197813773008896,Fri Jun 21 21:56:42 +0000 2013,90,236,False,551,3956,2,1,0,False,3,0,Client Web,True,RT @MinisterJono: Out near High River - incredible devastation by the rising waters. #ableg #abflood,Government,Infrastructure and utilities,Related and informative,121877,None,None,None,None,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
348199046910967809,Fri Jun 21 22:01:36 +0000 2013,7467,517,True,26641,2870,1,0,0,True,1,0,MobileApp,False,"About 100,000 people evacuated in southern Alberta. #ABflood",Outsiders,Affected individuals,Related and informative,122171,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
348199252431876096,Fri Jun 21 22:02:25 +0000 2013,832,494,True,7148,3215,2,1,1,False,0,0,Client Web,False,"@globaltvnews we are mining Twitter, news/blogs/wikis to help #Alberta floods response here http://t.co/Gpn5W0XZf6 #crisisResponse",Media,Other Useful Information,Related and informative,122220,None,None,None,None,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
348199323735048192,Fri Jun 21 22:02:42 +0000 2013,419,329,True,374,1915,1,2,0,False,303,0,MobileApp,True,RT @MapleLeafs: Our thoughts are with the @NHLFlames and everyone in Alberta affected by the #yycflood.,Business,Sympathy and support,Related - but not informative,122237,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348199478903324672,Fri Jun 21 22:03:19 +0000 2013,695,64,True,152618,2575,2,1,0,False,9,0,MobileApp,True,RT @660News: Reminder: Call 311 for flood-related calls only. Call  911 in case of emergency. #yyc #yycflood,Media,Caution and advice,Related and informative,122274,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
348200057721470976,Fri Jun 21 22:05:37 +0000 2013,4130,1237,True,7093,2095,3,1,0,False,82,0,Client Web,True,RT @sarahoffin: Photo by Erin Mielzynski: Canmore roads washed away #cougarcreek dangerously close to homes #globalyyc #abflood http://t.co…,Eyewitness,Infrastructure and utilities,Related and informative,122412,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
348201341174292480,Fri Jun 21 22:10:43 +0000 2013,3623,4132,True,59389,3425,2,0,0,False,0,0,Client Web,False,Convenience stores price gouging? There's a surprise. #yyc #yycflood,Eyewitness,Not applicable,Related - but not informative,122718,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348201815147417600,Fri Jun 21 22:12:36 +0000 2013,4976,324,False,13535,3303,3,1,0,False,3,1,OtherSite,False,@bpincott addresses the volunteers and staff at the Acadia Rec Centre #yyc #yyccc #yycflood http://t.co/0X0JzNa9mH,Outsiders,Donations and volunteering,Related - but not informative,122831,None,None,None,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
348203450892439554,Fri Jun 21 22:19:06 +0000 2013,2072,3,True,211958,3202,0,0,1,False,0,0,OtherSite,False,Strangers open homes to Calgary flood victims on Kijiji: As shocking photos of the damage done by flooding in... http://t.co/k9A7zbThwv,Media,Donations and volunteering,Related and informative,123221,None,None,None,None,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
348204600165273600,Fri Jun 21 22:23:40 +0000 2013,460,520,True,6329,2814,2,0,0,False,0,0,MobileApp,False,"@settinprecedent why do you care, you're a lawyer... #lowestofthelow #yycflood",Outsiders,Not applicable,Related - but not informative,123495,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348207041237630978,Fri Jun 21 22:33:22 +0000 2013,569,601,False,1470,3213,3,1,1,False,4,0,MobileApp,True,"RT @kidscbc: If you're stuck in the house today, here is a fun activity to do with the kids http://t.co/26U5flPf16 #yycflood #abflood #yyc",Media,Not applicable,Related - but not informative,124077,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348208320517120000,Fri Jun 21 22:38:27 +0000 2013,733,476,True,1545,2503,2,1,0,False,183,0,MobileApp,True,RT @paul_dunphy: We're now hearing that the Saddledome  might be half-filled with water. #yyc #abflood,Eyewitness,Infrastructure and utilities,Related and informative,124382,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348208542802644992,Fri Jun 21 22:39:20 +0000 2013,21,97,False,465,1909,1,1,0,False,182,0,Tablet,True,RT @rap_unzel: Taking advantage of #yycflood http://t.co/XmIyPyKq3x,Not labeled,Not labeled,Not applicable,124435,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348211671757639680,Fri Jun 21 22:51:46 +0000 2013,545,1451,True,2915,3417,0,1,1,False,0,0,Developer,False,Raw Video:  Downtown Calgary flooding | Global News Video http://t.co/rNgSH8kfpI via @sharethis,Media,Other Useful Information,Related and informative,125181,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348212258939236352,Fri Jun 21 22:54:06 +0000 2013,1357,2406,True,67437,3345,1,0,0,False,1,0,MobileApp,False,Unnnno need fi stop bout go swim in this dutty water #abflood,Not applicable,Other Useful Information,Related - but not informative,125321,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348212342854660096,Fri Jun 21 22:54:26 +0000 2013,37960,3375,False,39017,2747,1,1,0,False,182,0,Client Web,True,RT @rap_unzel: Taking advantage of #yycflood http://t.co/XmIyPyKq3x,Eyewitness,Not applicable,Related - but not informative,125341,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348216906244816896,Fri Jun 21 23:12:34 +0000 2013,481,1537,False,35637,3310,2,1,0,False,0,0,MobileApp,False,“@WilliamShatner: My thoughts and prayers are with the flood victims in Calgary. MBB” #yyc #yycflood,Outsiders,Sympathy and support,Related - but not informative,126429,None,None,None,None,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
348217606676824065,Fri Jun 21 23:15:21 +0000 2013,415,160,False,1720,2150,1,4,0,False,0,0,UnofficialApps,False,"RT @tranbc_ftgeorge: RT @TranBC: If you're looking for info on the flooding in Alberta, follow @AB_EmergAlert, @AMARoadReports and #AbFlood",Media,Caution and advice,Related and informative,126596,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348218403619741697,Fri Jun 21 23:18:31 +0000 2013,50215,12579,True,18156,2185,0,0,0,True,15,9,Client Web,False,Hearts &amp; thoughts with those impacted by flooding &amp; evacuations in Alberta. Be safe &amp; take care of one another!,Outsiders,Sympathy and support,Related - but not informative,126786,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
348221293478412288,Fri Jun 21 23:30:00 +0000 2013,2663,2644,True,6919,3500,2,1,0,False,3,0,UnofficialApps,False,RT @RedCrossAB: Telus has made it even easier to donate. Text REDCROSS to 30333 to donate $5 in support of #ABfloods #yycflood,NGOs,Donations and volunteering,Related and informative,127475,None,None,None,None,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
348222367211859968,Fri Jun 21 23:34:16 +0000 2013,623,1885,False,8020,3380,2,2,1,False,8,0,Client Web,True,RT @GlobalCalgary: We are live streaming a special Calgary edition of @GlobalNational right now - http://t.co/tjXEoTHOqP #yycflood #abflood,Media,Other Useful Information,Related and informative,127731,None,None,None,None,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
348222744695025664,Fri Jun 21 23:35:46 +0000 2013,41,86,False,51,2360,0,1,0,False,70,0,MobileApp,True,RT @CBC_Carla: AMA tells me MOST people with flooded homes will not have insurance since flood insurance doesn't exist for homes in Canada #,Media,Caution and advice,Related and informative,127821,None,None,None,None,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
348222950220120065,Fri Jun 21 23:36:35 +0000 2013,1649,271,False,3384,3162,2,1,0,False,4,0,UnofficialApps,False,Pls RT 5:36 pm June 21 @LethbridgeCity: Whoop Up and Highway 3 remain open. #yql #abflood,Government,Infrastructure and utilities,Related and informative,127870,None,None,None,None,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
348225148060581888,Fri Jun 21 23:45:19 +0000 2013,5616,3678,True,25826,2514,2,1,0,False,5,1,MobileApp,False,Hey @google maybe change today's doodle to show support for southern Alberta's emergency #abflood #yycflood http://t.co/T7OsnZRGKh,Outsiders,Sympathy and support,Related and informative,128394,None,None,None,None,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348225663955771393,Fri Jun 21 23:47:22 +0000 2013,1716,1930,True,86919,2406,2,1,1,False,0,1,MobileApp,False,RT @MadelnCanada: Smile. No matter how difficult the situation can be. #abflood http://t.co/7sLdFn1wWF&lt; #TeamCalgary ♥,Outsiders,Sympathy and support,Related - but not informative,128517,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
348229426242273280,Sat Jun 22 00:02:19 +0000 2013,968,583,False,632,3222,2,1,0,True,8,0,MobileApp,False,"Riverbend &amp; Douglasdale, I'm headed your way to report on #ABflood for @GlobalCalgary. Tweet to me. #yyc",Media,Infrastructure and utilities,Related - but not informative,129414,None,None,None,None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
348234065134096386,Sat Jun 22 00:20:45 +0000 2013,184,288,False,6732,2435,1,0,0,False,0,0,Client Web,False,i get all the donations and stuff to the #yyc flooding but majority of the people in Calgary who are affected are pretty well off,NGOs,Donations and volunteering,Related - but not informative,130520,None,None,None,None,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
348234375508393985,Sat Jun 22 00:21:59 +0000 2013,4281,1750,True,8290,3359,3,1,0,True,0,0,OtherSite,False,@cbcian live in #calgary right now on #cbnn #yycflood. http://t.co/3J3ejDBvnF,Media,Other Useful Information,Related and informative,130594,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
348236158087598081,Sat Jun 22 00:29:04 +0000 2013,3086,1715,True,47633,3362,2,1,0,False,3,1,UnofficialApps,False,RT@Genevieves: Rogers/Fido customers: make a $5 donation to help those in the affected regions by texting “ABHELP” to 4664 #yycflood #rogers,NGOs,Donations and volunteering,Related and informative,131019,None,None,None,None,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
348241023480242176,Sat Jun 22 00:48:24 +0000 2013,182,286,True,9372,2422,2,1,0,False,12,0,Client Web,True,RT @JamesMoore_org: Prime Minister Harper surveying the damage in High River from overhead. #abflood #yycflood http://t.co/b7bfrIyEKX,Government,Other Useful Information,Related and informative,132179,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
348241593905582082,Sat Jun 22 00:50:40 +0000 2013,1204,2476,True,2144,2250,0,0,0,False,0,0,Tablet,False,Gaucho Brazilian Barbecue hopes everybody is safe and we're wishing a fast recovery to the Alberta community who were affected by the flood.,Outsiders,Sympathy and support,Related - but not informative,132315,None,None,None,None,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
348246358647508993,Sat Jun 22 01:09:36 +0000 2013,32,116,False,787,2627,2,1,1,False,53,0,MobileApp,True,"RT @Daorcey: Please share: #yyc water still very safe to drink, but please conserve http://t.co/jnSZNDF5xt #yycflood",Media,Caution and advice,Related and informative,133451,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348246627074580480,Sat Jun 22 01:10:40 +0000 2013,27,72,False,1063,1805,2,2,0,False,946,0,MobileApp,True,RT @cityofcalgary: Please RT widely @nenshi - The City asks that Calgarians LIMIT WATER USE as much as possible. Thank you. #yyc #yycflood,Government,Caution and advice,Related and informative,133515,None,None,None,None,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348248162185641984,Sat Jun 22 01:16:46 +0000 2013,94,955,True,3034,3290,1,3,1,False,9,0,Tweetbot,True,RT @lburwash: Keep calm and @nenshi on. http://t.co/OdyvCTVGR6 / via @Jody_Robbins  #yycflood,Eyewitness,Not applicable,Related - but not informative,133881,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348251509240250369,Sat Jun 22 01:30:04 +0000 2013,1921,2381,True,49471,2429,2,2,1,False,0,0,Developer,False,BLOG: Is #Alberta #flooding a sign of climate change? Asks @DavidSuzukiFDN http://t.co/sYNz1e4q1B via @huffpostalberta,Media,Other Useful Information,Related and informative,134679,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348252926931771392,Sat Jun 22 01:35:42 +0000 2013,14283,13965,False,3203,2175,2,1,0,False,3,0,MobileApp,False,Thank you everyone who is out there effortlessly working immensely hard to protect us from the @AlbertaFlood #yycflood  #Alberta,Eyewitness,Sympathy and support,Related - but not informative,135017,None,None,None,None,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348255091196833792,Sat Jun 22 01:44:18 +0000 2013,223,364,False,1072,2904,0,1,0,False,2,0,OtherSite,True,RT @visiglobal: Our hearts go out to those affected by the severe flooding in western Canada. Love and prayers to you from your entire Vísi…,Outsiders,Sympathy and support,Related - but not informative,135533,None,None,None,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
348263601414475777,Sat Jun 22 02:18:07 +0000 2013,1499047,8079,True,94282,3415,0,1,1,True,41,0,Client Web,True,"RT @YahooNews: Flooding kills 3, forces 75,000 from Calgary homes: http://t.co/b7ex163ipv http://t.co/53DjAYzjM9",Media,Affected individuals,Related and informative,137562,None,None,None,None,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
348267573428756480,Sat Jun 22 02:33:54 +0000 2013,76,291,False,1746,3213,2,2,0,False,73,0,MobileApp,True,RT @SkipIsChris: Companies like @HomeDepotCanada need a wake up call. Please RT and help spread the word. #abflood #yycflood http://t.co/FX…,Business,Sympathy and support,Related and informative,138509,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348268395524939776,Sat Jun 22 02:37:10 +0000 2013,1061,283,False,2587,3358,3,1,1,False,0,0,Client Web,False,@ROCKSTUDIO37 Calgary may be flooding. We are streaming live ! #floodisland #highground #albertaflood @TheNobleTheifs http://t.co/L8pAPHWBSm,Media,Other Useful Information,Related and informative,138705,None,None,None,None,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
348268676534898688,Sat Jun 22 02:38:17 +0000 2013,294,668,True,2328,2295,2,2,0,False,13,0,MobileApp,True,RT @FreeRider_B: @ArjayTaylor: I am in search of my Mother who was evac from #inglewood her name is Theresa Taylor 52yrs old. #yycflood p…,Eyewitness,Affected individuals,Related - but not informative,138772,None,None,None,None,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
